stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station
102328010,ANS_1,Platform 1,412176.6764488298,331088.6492098003,0,102328
102328020,ANS_2,Platform 2,412168.3528985346,331079.55747646664,0,102328
102335010,ANZ_1,Platform 1,169946.1534686609,534620.404968474,0,102335
102335020,ANZ_2,Platform 2,169937.52883319586,534627.2017357314,0,102335
102423010,AON_1,Platform 1,139710.59724987435,472352.27400151157,0,102423
102423020,AON_2,Platform 2,139715.42889324142,472359.96299271926,0,102423
102511010,APB_1,Platform 1,409369.87162694795,352443.844030529,0,102511
102511020,APB_2,Platform 2,409366.17442247807,352443.57605027995,0,102511
102513280,APD_,Platform Unknown,129766.339,597582.2485,0,102513
102515010,APF_1,Platform 1,193675.6916393473,452518.1707400437,0,102515
102515020,APF_2,Platform 2,193676.0380004453,452515.16399715043,0,102515
102516280,APG_,Platform Unknown,236747.1595,493919.4418,0,102516
102525280,APP_,Platform Unknown,520687.1765,368650.1451,0,102525
102528280,APS_,Platform Unknown,204856.6761,506241.6334,0,102528
102534010,APY_1,Platform 1,438496.20148684265,419291.5789559358,0,102534
102534020,APY_2,Platform 2,438442.1490445605,419464.1990891275,0,102534
102711010,ARB_1,Platform 1,740957.954521464,363871.0007930116,0,102711
102711020,ARB_2,Platform 2,740990.5752330053,363884.7020111636,0,102711
102713010,ARD_1,Platform 1,890430.4911842262,260043.22673571925,0,102713
102713020,ARD_2,Platform 2,890465.9274345207,260019.06549020344,0,102713
102716010,ARG_1,Platform 1,786749.4006978712,166364.70522754363,0,102716
102716020,ARG_2,Platform 2,786749.8639199443,166378.31953855543,0,102716
102721280,ARL_,Platform Unknown,237796.5892,519035.6622,0,102721
102722280,ARM_,Platform Unknown,667227.7092,294205.5122,0,102722
102723280,ARN_,Platform Unknown,478855.8469,346081.1975,0,102723
102727280,ARR_,Platform Unknown,444250.298,503533.8316,0,102727
102729010,ART_1,Platform 1,704511.7857140054,231162.77603527255,0,102729
102729020,ART_2,Platform 2,704511.6687674262,231162.55139660308,0,102729
102729280,ART_,Platform Unknown,704522.7334,231173.7335,0,102729
102730280,ARU_,Platform Unknown,106394.8101,502436.7722,0,102730
102811280,ASB_,Platform Unknown,642181.9629,223837.9603,0,102811
102812010,ASC_1,Platform 1,233418.539536525,392629.23432101536,0,102812
102812020,ASC_2,Platform 2,233417.52072133558,392632.7436026947,0,102812
102815010,ASF_1,Platform 1,668473.1020873206,259491.094477761,0,102815
102815020,ASF_2,Platform 2,668469.396281751,259490.47601634936,0,102815
102816280,ASG_,Platform Unknown,355132.5537,380084.3616,0,102816
102817280,ASH_,Platform Unknown,150827.4314,489960.373,0,102817
102820280,ASK_,Platform Unknown,477709.9884,321497.1249,0,102820
102823280,ASN_,Platform Unknown,164873.5819,505583.2622,0,102823
102825280,ASP_,Platform Unknown,541274.4214,314404.5582,0,102825
102828010,ASS_1,Platform 1,869408.2735071328,265965.9568506092,0,102828
102829010,AST_1,Platform 1,289656.89511575166,408758.1990247501,0,102829
102829020,AST_2,Platform 2,289656.9085955126,408761.81651544763,0,102829
102834280,ASY_,Platform Unknown,384369.9661,377371.4231,0,102834
102911280,ATB_,Platform Unknown,334607.6473,451807.4603,0,102911
102917280,ATH_,Platform Unknown,297937.6677,430437.8335,0,102917
102921280,ATL_,Platform Unknown,295018.5892,605168.1811,0,102921
102923010,ATN_1,Platform 1,403718.55190344795,368413.4108903578,0,102923
102923020,ATN_2,Platform 2,403704.7136703703,368409.9234712342,0,102923
102929010,ATT_1,Platform 1,839067.402789387,192463.17579667646,0,102929
103013010,AUD_1,Platform 1,236324.0306195929,551593.8602207215,0,103013
103013020,AUD_2,Platform 2,236325.0283701487,551590.0002605112,0,103013
103016010,AUG_1,Platform 1,406777.3748369094,340795.96718488657,0,103016
103016020,AUG_2,Platform 2,406779.707842982,340791.7169245493,0,103016
103018010,AUI_1,Platform 1,715486.858631674,231710.20927982853,0,103018
103018020,AUI_2,Platform 2,715481.9165883521,231697.36383136312,0,103018
103018280,AUI_,Platform Unknown,715486.3794,231702.6714,0,103018
103020010,AUK_1,Platform 1,621949.5025816333,254987.1094019786,0,103020
103020020,AUK_2,Platform 2,621953.6463011829,254981.85131928718,0,103020
103027010,AUR_1,Platform 1,685429.5852034243,319102.970469021,0,103027
103027020,AUR_2,Platform 2,685447.2486923124,319127.4471261382,0,103027
103032010,AUW_1,Platform 1,218840.6508223962,430095.092925052,0,103032
103032020,AUW_2,Platform 2,218862.56700427388,430126.2885444604,0,103032
103115010,AVF_1,Platform 1,160083.60044645722,380454.02128189383,0,103115
103115020,AVF_2,Platform 2,160088.4058440866,380452.38310792815,0,103115
103122010,AVM_1,Platform 1,812372.3832556504,289567.04158976115,0,103122
103122020,AVM_2,Platform 2,812363.3621133363,289569.5348364274,0,103122
103123010,AVN_1,Platform 1,178121.36064568575,351569.4959403353,0,103123
103123020,AVN_2,Platform 2,178094.83876444533,351587.09519924683,0,103123
103125280,AVP_,Platform Unknown,215354.7771,478665.0021,0,103125
103134280,AVY_,Platform Unknown,296042.3306,260652.1432,0,103134
103220010,AWK_1,Platform 1,408684.86975973577,454408.4826084957,0,103220
103220020,AWK_2,Platform 2,408682.6539922822,454405.95774799224,0,103220
103222280,AWM_,Platform Unknown,238598.6754,529761.3451,0,103222
103229010,AWT_1,Platform 1,546315.0841104288,350464.66912279034,0,103229
103229020,AWT_2,Platform 2,546316.0627538604,350461.78200775577,0,103229
103322010,AXM_1,Platform 1,98191.36768068372,329242.5694906605,0,103322
103322020,AXM_2,Platform 2,98158.82173140887,329220.8784565914,0,103322
103325280,AXP_,Platform Unknown,665557.9451,261750.1481,0,103325
103417280,AYH_,Platform Unknown,152476.3607,624190.7946,0,103417
103421280,AYL_,Platform Unknown,158710.146,571988.0374,0,103421
103425280,AYP_,Platform Unknown,172852.9826,547871.0821,0,103425
103427010,AYR_1,Platform 1,621457.2691539351,234083.283609556,0,103427
103427020,AYR_2,Platform 2,621455.5647281636,234086.21020120953,0,103427
103427030,AYR_3,Platform 3,621417.8308243857,234077.3821980901,0,103427
103427040,AYR_4,Platform 4,621415.628222907,234080.26333078602,0,103427
103428010,AYS_1,Platform 1,213410.19530704393,481825.21017615654,0,103428
103428020,AYS_2,Platform 2,213425.2298613014,481833.1668812609,0,103428
103428030,AYS_3,Platform 3,213427.68042196945,481835.19836468855,0,103428
103432280,AYW_,Platform Unknown,281582.696,258523.0886,0,103432
111010010,BAA_1,Platform 1,104340.27268225112,495887.6593722912,0,111010
111010020,BAA_2,Platform 2,104355.52730839532,495887.25868995447,0,111010
111010030,BAA_3,Platform 3,104359.28452332562,495916.1204698886,0,111010
111011010,BAB_1,Platform 1,130143.05692187684,530651.7651817884,0,111011
111011020,BAB_2,Platform 2,130129.39419265477,530659.768333034,0,111011
111012010,BAC_1,Platform 1,368296.2455504562,340561.315590596,0,111012
111012020,BAC_2,Platform 2,368295.0559597625,340557.34881041123,0,111012
111013280,BAD_,Platform Unknown,160440.5305,524548.7096,0,111013
111016280,BAG_,Platform Unknown,163623.6145,491402.0668,0,111016
111017010,BAH_1,Platform 1,393934.95671118004,334469.64412539353,0,111017
111017020,BAH_2,Platform 2,393930.6282553411,334454.3977832347,0,111017
111018280,BAI_,Platform Unknown,665578.0796,272214.5372,0,111018
111019280,BAJ_,Platform Unknown,192160.9175,274819.2404,0,111019
111020020,BAK_2,Platform 2,177081.57473688078,528747.2739330474,0,111020
111020030,BAK_3,Platform 3,177081.45016899428,528739.3259660151,0,111020
111020040,BAK_4,Platform 4,177059.72188880717,528736.1157185325,0,111020
111020280,BAK_,Platform Unknown,177032.4094,528739.6193,0,111020
111021010,BAL_1,Platform 1,173167.75892156494,528587.7858397984,0,111021
111021020,BAL_2,Platform 2,173155.45041943077,528584.4684852661,0,111021
111021030,BAL_3,Platform 3,173148.4020852108,528597.5459066372,0,111021
111021040,BAL_4,Platform 4,173139.06131022918,528595.2079945679,0,111021
111022280,BAM_,Platform Unknown,382514.4334,420778.5835,0,111022
111023010,BAN_1,Platform 1,240469.03425804072,446158.01084640075,0,111023
111023020,BAN_2,Platform 2,240459.29826279628,446181.1200981238,0,111023
111023030,BAN_3,Platform 3,240464.40546189115,446182.7945402621,0,111023
111023040,BAN_4,Platform 4,240547.20729684772,446157.5846611922,0,111023
111027010,BAR_1,Platform 1,464625.3042198353,345463.4527492521,0,111027
111027020,BAR_2,Platform 2,464622.7907638834,345466.48915998277,0,111027
111028280,BAS_,Platform Unknown,67399.9871,243991.8267,0,111028
111029280,BAT_,Platform Unknown,115572.9605,575487.1835,0,111029
111030280,BAU_,Platform Unknown,422515.7218,502909.0487,0,111030
111031280,BAV_,Platform Unknown,423534.0458,506204.2823,0,111031
111032280,BAW_,Platform Unknown,159873.3833,485317.5855,0,111032
111034280,BAY_,Platform Unknown,208294.5134,531528.3589,0,111034
111116280,BBG_,Platform Unknown,670108.9988,261029.3894,0,111116
111120280,BBK_,Platform Unknown,302927.8359,387417.6541,0,111120
111121280,BBL_,Platform Unknown,156839.3037,553095.5982,0,111121
111123010,BBN_1,Platform 1,427887.59143564507,368491.08254865604,0,111123
111123020,BBN_2,Platform 2,427865.11724957905,368500.0376391457,0,111123
111123030,BBN_3,Platform 3,427817.0481412533,368444.2725744682,0,111123
111123040,BBN_4,Platform 4,427877.54752019077,368516.26189473394,0,111123
111123280,BBN_,Platform Unknown,427884.4098,368502.3155,0,111123
111132280,BBW_,Platform Unknown,413853.7273,413750.8349,0,111132
111211010,BCB_1,Platform 1,412423.35029806657,344413.3127056188,0,111211
111211020,BCB_2,Platform 2,412421.08131517033,344410.8952105053,0,111211
111212010,BCC_1,Platform 1,290563.93716036144,642598.1475836426,0,111212
111212020,BCC_2,Platform 2,290528.98888418305,642604.1953570063,0,111212
111214010,BCE_1,Platform 1,168960.42352061108,486875.63424148044,0,111214
111214020,BCE_2,Platform 2,168959.51683352495,486851.14896829624,0,111214
111215010,BCF_1,Platform 1,191158.02590362827,493998.856691227,0,111215
111215020,BCF_2,Platform 2,191144.80334043645,493997.59900421835,0,111215
111216280,BCG_,Platform Unknown,180975.081,316686.2847,0,111216
111217280,BCH_,Platform Unknown,169443.7048,629813.8473,0,111217
111219280,BCJ_,Platform Unknown,411548.664,344469.8673,0,111219
111220280,BCK_,Platform Unknown,363343.7849,329548.6821,0,111220
111223280,BCN_,Platform Unknown,675492.5574,225008.6122,0,111223
111228010,BCS_1,Platform 1,223086.05142147726,458616.2169630296,0,111228
111228020,BCS_2,Platform 2,223090.3518542255,458618.5311026069,0,111228
111230010,BCU_1,Platform 1,101949.894396832,430091.2714749816,0,111230
111230020,BCU_2,Platform 2,101942.23992982935,430101.71290186996,0,111230
111230030,BCU_3,Platform 3,101936.06867981906,430101.2944695657,0,111230
111230040,BCU_4,Platform 4,101930.32409535923,430108.6701474031,0,111230
111231280,BCV_,Platform Unknown,190082.467,533785.752,0,111231
111234010,BCY_1,Platform 1,175749.79505888702,536409.1504998123,0,111234
111234020,BCY_2,Platform 2,175749.09760694552,536419.6631102209,0,111234
111310280,BDA_,Platform Unknown,307984.2707,632859.5821,0,111310
111311280,BDB_,Platform Unknown,393781.8567,399012.832,0,111311
111316280,BDG_,Platform Unknown,663918.8617,260807.2398,0,111316
111317280,BDH_,Platform Unknown,106531.868,470749.7478,0,111317
111318010,BDI_1,Platform 1,432683.40378040797,416609.3063444744,0,111318
111318020,BDI_2,Platform 2,432683.7932933561,416619.4555276385,0,111318
111318030,BDI_3,Platform 3,432717.12720748596,416620.8475318372,0,111318
111318040,BDI_4,Platform 4,432715.6862459956,416629.7939338988,0,111318
111320010,BDK_1,Platform 1,234282.94520962628,524587.4152179273,0,111320
111320020,BDK_2,Platform 2,234286.3178806624,524587.4157692665,0,111320
111321010,BDL_1,Platform 1,415702.48489465105,332987.07922677306,0,111321
111321020,BDL_2,Platform 2,415696.22231860325,332979.76446681545,0,111321
111322010,BDM_1,Platform 1,249722.63188564405,504164.8861671944,0,111322
111322011,BDM_1A,Platform 1A,249722.47918280543,504164.9640494096,0,111322
111322020,BDM_2,Platform 2,249721.7860789031,504161.5768639422,0,111322
111322030,BDM_3,Platform 3,249721.61564464425,504161.6608323698,0,111322
111322040,BDM_4,Platform 4,249685.86243060557,504157.80462535116,0,111322
111322880,BDM_FL,Platform FL,249744.4006412201,504149.9321813697,0,111322
111323280,BDN_,Platform Unknown,86869.2157,460956.6933,0,111323
111326010,BDQ_1,Platform 1,433580.7147635306,416314.7251079189,0,111326
111326020,BDQ_2,Platform 2,433576.6646307574,416306.36465738626,0,111326
111326030,BDQ_3,Platform 3,433498.37052600604,416338.4745116796,0,111326
111328280,BDS_,Platform Unknown,181015.1148,528580.2205,0,111328
111329040,BDT_4,Platform 4,466856.3845636176,517823.288844074,0,111329
111329050,BDT_5,Platform 5,466853.51254803565,517825.9627004797,0,111329
111329060,BDT_6,Platform 6,466841.33031994774,517828.87412716995,0,111329
111332010,BDW_1,Platform 1,164563.3085984602,428008.8757400869,0,111332
111332020,BDW_2,Platform 2,164563.69714625546,428005.73122525477,0,111332
111332280,BDW_,Platform Unknown,164577.2776,428013.8173,0,111332
111334280,BDY_,Platform Unknown,391810.3168,392754.728,0,111334
111410280,BEA_,Platform Unknown,697732.622,278526.8007,0,111410
111411010,BEB_1,Platform 1,385021.7668548449,333333.6649895011,0,111411
111411020,BEB_2,Platform 2,385020.99510052445,333330.57150416676,0,111411
111412280,BEC_,Platform Unknown,171341.9237,538061.0042,0,111412
111414280,BEE_,Platform Unknown,336224.6318,453380.1288,0,111414
111415010,BEF_1,Platform 1,185944.9349453135,577673.378438135,0,111415
111415020,BEF_2,Platform 2,185948.73909617873,577674.2744923553,0,111415
111416280,BEG_,Platform Unknown,147781.8557,567992.1517,0,111416
111417280,BEH_,Platform Unknown,286955.6841,436264.8496,0,111417
111421010,BEL_1,Platform 1,845811.0096992746,252002.43533289796,0,111421
111422280,BEM_,Platform Unknown,471747.1396,518974.6569,0,111422
111423280,BEN_,Platform Unknown,468967.3581,366718.6942,0,111423
111425280,BEP_,Platform Unknown,289624.2674,435897.4673,0,111425
111427280,BER_,Platform Unknown,260777.6142,417178.8175,0,111427
111428280,BES_,Platform Unknown,414534.3977,339608.8727,0,111428
111429010,BET_1,Platform 1,182337.1438346077,534689.8531509324,0,111429
111429020,BET_2,Platform 2,182340.17718644638,534685.8628942014,0,111429
111429280,BET_,Platform Unknown,182336.8016,534713.4231,0,111429
111430280,BEU_,Platform Unknown,106286.9995,434941.4261,0,111430
111431010,BEV_1,Platform 1,439601.91467129637,503866.6024056339,0,111431
111431020,BEV_2,Platform 2,439608.7642799666,503862.2805693455,0,111431
111433010,BEX_1,Platform 1,107512.38557950546,574344.9575842859,0,111433
111433020,BEX_2,Platform 2,107519.11271761326,574362.5895502662,0,111433
111434010,BEY_1,Platform 1,447750.002979907,413396.0190142283,0,111434
111434020,BEY_2,Platform 2,447753.7040154376,413395.30959472136,0,111434
111513280,BFD_,Platform Unknown,177877.3708,517457.5254,0,111513
111514280,BFE_,Platform Unknown,63524.1635,245227.9129,0,111514
111515010,BFF_1,Platform 1,345910.5906121294,270007.47482694144,0,111515
111523280,BFN_,Platform Unknown,162272.563,505866.0829,0,111523
111527010,BFR_1,Platform 1,180696.06574659274,531732.4667084742,0,111527
111527020,BFR_2,Platform 2,180687.87818075359,531729.1040141679,0,111527
111527030,BFR_3,Platform 3,180688.18958554338,531729.1028480213,0,111527
111527040,BFR_4,Platform 4,180678.18083331836,531713.7112697741,0,111527
111610280,BGA_,Platform Unknown,308330.136,631453.0268,0,111610
111613010,BGD_1,Platform 1,200025.59349356,315108.5722278489,0,111613
111613020,BGD_2,Platform 2,200025.21516910108,315104.5310795724,0,111613
111613280,BGD_,Platform Unknown,200066.8306,315075.9855,0,111613
111614280,BGE_,Platform Unknown,390337.6579,340705.321,0,111614
111617010,BGH_1,Platform 1,422427.5371216576,414697.46909500874,0,111617
111617020,BGH_2,Platform 2,422421.3268865714,414705.94949908875,0,111617
111618280,BGI_,Platform Unknown,663955.9851,270273.4933,0,111618
111621280,BGL_,Platform Unknown,59320.0801,201689.4766,0,111621
111622280,BGM_,Platform Unknown,172285.6771,537767.1353,0,111622
111623010,BGN_1,Platform 1,179853.47026445507,290772.9307518,0,111623
111623011,BGN_1A,Platform 1A,179782.95385805686,290804.4359931253,0,111623
111623020,BGN_2,Platform 2,179891.00090366852,290761.1059070232,0,111623
111628280,BGS_,Platform Unknown,674893.2352,230683.9432,0,111628
111712280,BHC_,Platform Unknown,681836.1906,239010.2029,0,111712
111713280,BHD_,Platform Unknown,201995.7408,315229.0252,0,111713
111716010,BHG_1,Platform 1,668316.7909850206,297786.1768685723,0,111716
111716020,BHG_2,Platform 2,668313.7855592732,297784.17617154313,0,111716
111716280,BHG_,Platform Unknown,668319.1959,297778.7725,0,111716
111718010,BHI_1,Platform 1,283663.152266572,418766.69779478584,0,111718
111718020,BHI_2,Platform 2,283665.0106770241,418769.67831985856,0,111718
111718030,BHI_3,Platform 3,283672.9459245035,418779.63391316996,0,111718
111718040,BHI_4,Platform 4,283675.58860861236,418782.56441226735,0,111718
111718050,BHI_5,Platform 5,283684.10552207625,418793.0476318736,0,111718
111720280,BHK_,Platform Unknown,195420.5072,533687.0386,0,111720
111722010,BHM_1,Platform 1,286708.2370874378,406924.0188619902,0,111722
111722011,BHM_1A,Platform 1A,286708.2736748753,406923.7830239799,0,111722
111722012,BHM_1B,Platform 1B,286717.66948928736,406865.06281676417,0,111722
111722020,BHM_2,Platform 2,286687.19153184554,407027.9619383867,0,111722
111722021,BHM_2A,Platform 2A,286687.21407494496,407027.818931858,0,111722
111722022,BHM_2B,Platform 2B,286713.4845935839,406870.02406720363,0,111722
111722030,BHM_3,Platform 3,286674.11674119014,407026.0291986769,0,111722
111722031,BHM_3A,Platform 3A,286674.1267297539,407025.9624706135,0,111722
111722032,BHM_3B,Platform 3B,286698.79186055064,406867.6754851178,0,111722
111722040,BHM_4,Platform 4,286671.5033040127,407016.75712902064,0,111722
111722041,BHM_4A,Platform 4A,286671.52631645295,407016.62398427987,0,111722
111722042,BHM_4B,Platform 4B,286686.315469867,406922.5008885242,0,111722
111722043,BHM_4C,Platform 4C,286697.8578572573,406806.4343110204,0,111722
111722050,BHM_5,Platform 5,286657.32963946153,407038.40638580115,0,111722
111722051,BHM_5A,Platform 5A,286657.3365501294,407038.17752066336,0,111722
111722052,BHM_5B,Platform 5B,286674.748667067,406908.47707786865,0,111722
111722060,BHM_6,Platform 6,286648.28754150553,407034.646686006,0,111722
111722061,BHM_6A,Platform 6A,286648.289667435,407034.4315320569,0,111722
111722062,BHM_6B,Platform 6B,286669.93524022686,406887.5570248246,0,111722
111722070,BHM_7,Platform 7,286636.36861987616,407034.88288764365,0,111722
111722071,BHM_7A,Platform 7A,286636.3660325334,407034.8050046201,0,111722
111722072,BHM_7B,Platform 7B,286655.11697525607,406884.84694214637,0,111722
111722080,BHM_8,Platform 8,286630.8450306934,407036.5505891711,0,111722
111722081,BHM_8A,Platform 8A,286630.85594181676,407036.6467246321,0,111722
111722082,BHM_8B,Platform 8B,286647.74521906034,406876.77400966606,0,111722
111722090,BHM_9,Platform 9,286619.778972482,407037.73931130685,0,111722
111722091,BHM_9A,Platform 9A,286619.7975340354,407037.8559900128,0,111722
111722092,BHM_9B,Platform 9B,286636.3800445472,406873.92565814435,0,111722
111722101,BHM_10A,Platform 10A,286616.07223485335,407046.76178916934,0,111722
111722102,BHM_10B,Platform 10B,286621.3099042784,406887.8891106108,0,111722
111722110,BHM_11,Platform 11,286604.52969147154,407049.4167436489,0,111722
111722111,BHM_11A,Platform 11A,286604.44670193846,407049.18970454053,0,111722
111722112,BHM_11B,Platform 11B,286609.1447194051,406883.85706695705,0,111722
111722120,BHM_12,Platform 12,286591.1902391887,407021.82756039576,0,111722
111722121,BHM_12A,Platform 12A,286591.15651878994,407021.6632302822,0,111722
111722122,BHM_12B,Platform 12B,286597.187658165,406903.3441863955,0,111722
111722311,BHM_1M,Platform 1M,286708.3102623129,406923.5471859697,0,111722
111722321,BHM_2M,Platform 2M,286687.23741944914,407027.6760535604,0,111722
111722331,BHM_3M,Platform 3M,286674.13671831775,407025.8957425501,0,111722
111722341,BHM_4M,Platform 4M,286671.5493288932,407016.4908395391,0,111722
111722351,BHM_5M,Platform 5M,286657.34346079733,407037.9486555255,0,111722
111722361,BHM_6M,Platform 6M,286648.3023908282,407034.2167296339,0,111722
111722371,BHM_7M,Platform 7M,286636.3634451907,407034.7271215966,0,111722
111722381,BHM_8M,Platform 8M,286630.8668529401,407036.7428600931,0,111722
111722391,BHM_9M,Platform 9M,286619.8160955887,407037.9726687188,0,111722
111722401,BHM_10M,Platform 10M,286616.12150376855,407046.9581549936,0,111722
111722411,BHM_11M,Platform 11M,286604.3637124054,407048.9626654322,0,111722
111724280,BHO_,Platform Unknown,189356.8746,535771.2912,0,111724
111727280,BHR_,Platform Unknown,253276.713,302491.9398,0,111727
111728280,BHS_,Platform Unknown,411186.1901,415331.0185,0,111728
111810010,BIA_1,Platform 1,529169.9626915264,420873.60912203905,0,111810
111812280,BIC_,Platform Unknown,194994.5051,567465.3509,0,111812
111813010,BID_1,Platform 1,390827.60472947557,328388.40359042597,0,111813
111813020,BID_2,Platform 2,390827.6414062781,328388.8073436244,0,111813
111815010,BIF_1,Platform 1,469928.54583639937,319965.1993775226,0,111815
111815020,BIF_2,Platform 2,469935.958707976,319963.85336806276,0,111815
111815030,BIF_3,Platform 3,469964.5385285512,319960.04943279386,0,111815
111816280,BIG_,Platform Unknown,125111.5626,508831.276,0,111816
111820280,BIK_,Platform Unknown,168950.3075,535280.5923,0,111820
111821010,BIL_1,Platform 1,523638.9942785361,446650.5535371458,0,111821
111821020,BIL_2,Platform 2,523645.8262432668,446644.3771530513,0,111821
111823280,BIN_,Platform Unknown,340162.4179,470549.1608,0,111823
111824280,BIO_,Platform Unknown,663276.525,267748.8767,0,111824
111825280,BIP_,Platform Unknown,99890.3943,546920.8455,0,111825
111828010,BIS_1,Platform 1,220941.93467700988,549151.3211119482,0,111828
111828020,BIS_2,Platform 2,220826.3278853953,549212.3801188647,0,111828
111828030,BIS_3,Platform 3,220830.9530307685,549220.5509637118,0,111828
111829010,BIT_1,Platform 1,221864.50481203664,458622.87581281684,0,111829
111829020,BIT_2,Platform 2,221806.25055371335,458578.47081699915,0,111829
111832010,BIW_1,Platform 1,244335.77929458368,519283.3750952364,0,111832
111832020,BIW_2,Platform 2,244334.51725843488,519272.4680927779,0,111832
111832030,BIW_3,Platform 3,244333.11307219468,519268.9832316555,0,111832
111832040,BIW_4,Platform 4,244331.7343166815,519257.888534915,0,111832
111834010,BIY_1,Platform 1,439157.0367142912,410825.5050729076,0,111834
111834020,BIY_2,Platform 2,439159.62141877296,410818.559276154,0,111834
112010280,BKA_,Platform Unknown,155651.1602,512793.8957,0,112010
112012010,BKC_1,Platform 1,388382.28046676604,332185.9196432911,0,112012
112012020,BKC_2,Platform 2,388397.5677371274,332196.74699079816,0,112012
112013280,BKD_,Platform Unknown,278733.8466,388071.4331,0,112013
112016040,BKG_4,Platform 4,184420.7679811203,544310.1330260499,0,112016
112016050,BKG_5,Platform 5,184412.07729768203,544315.9597520146,0,112016
112016070,BKG_7,Platform 7,184400.18786429067,544307.3855258586,0,112016
112016080,BKG_8,Platform 8,184391.38612340204,544300.5091158544,0,112016
112016280,BKG_,Platform Unknown,184423.0324,544298.0634,0,112016
112017010,BKH_1,Platform 1,175982.7662031062,539513.0912560298,0,112017
112017020,BKH_2,Platform 2,175985.16451730338,539507.008287797,0,112017
112019280,BKJ_,Platform Unknown,169852.8883,537382.8304,0,112019
112021280,BKL_,Platform Unknown,168763.9757,542307.2667,0,112021
112022280,BKM_,Platform Unknown,208185.3737,499290.1676,0,112022
112023020,BKN_2,Platform 2,390283.86305694317,329772.7438175328,0,112023
112023030,BKN_3,Platform 3,390265.8177647907,329778.5856075652,0,112023
112024280,BKO_,Platform Unknown,156934.2981,495183.3065,0,112024
112025010,BKP_1,Platform 1,389493.63023412134,330937.34241468296,0,112025
112025020,BKP_2,Platform 2,389494.65722240164,330935.22410876147,0,112025
112026010,BKQ_1,Platform 1,389080.3587648997,332655.8296315203,0,112026
112026020,BKQ_2,Platform 2,389077.47090843495,332658.2552117515,0,112026
112027280,BKR_,Platform Unknown,667079.7417,290613.7183,0,112027
112028280,BKS_,Platform Unknown,156035.8161,618978.2283,0,112028
112029280,BKT_,Platform Unknown,300743.8085,410617.3672,0,112029
112032280,BKW_,Platform Unknown,277623.1042,424471.3263,0,112032
112110010,BLA_1,Platform 1,765268.1996008035,287061.78676145006,0,112110
112110020,BLA_2,Platform 2,765269.3005357739,287031.6072782258,0,112110
112111280,BLB_,Platform Unknown,194907.7324,577688.332,0,112111
112113010,BLD_1,Platform 1,439367.06742967945,416310.7924930802,0,112113
112114010,BLE_1,Platform 1,434366.3349012013,424066.5762514819,0,112114
112114020,BLE_2,Platform 2,434424.86644886236,423935.83826393576,0,112114
112116010,BLG_1,Platform 1,664839.2116442618,260890.13737373007,0,112116
112116020,BLG_2,Platform 2,664850.5803665097,260893.30602078795,0,112116
112116280,BLG_,Platform Unknown,664849.9204,260867.331,0,112116
112117010,BLH_1,Platform 1,660053.2178772154,273255.92340419005,0,112117
112117020,BLH_2,Platform 2,660057.4376310206,273252.72923581,0,112117
112120280,BLK_,Platform Unknown,410666.163,362377.0038,0,112120
112121280,BLL_,Platform Unknown,564491.2897,378009.7743,0,112121
112122280,BLM_,Platform Unknown,162074.3838,525549.6426,0,112122
112123010,BLN_1,Platform 1,399498.9614801577,331067.168500587,0,112123
112123020,BLN_2,Platform 2,399499.06447732885,331063.14734967833,0,112123
112124280,BLO_,Platform Unknown,563519.5414,418480.6722,0,112124
112125280,BLP_,Platform Unknown,347567.3924,434804.0465,0,112125
112129280,BLT_,Platform Unknown,657967.3864,269272.5422,0,112129
112131280,BLV_,Platform Unknown,396095.8219,388141.5364,0,112131
112132280,BLW_,Platform Unknown,344971.676,454096.4572,0,112132
112133280,BLX_,Platform Unknown,302295.8851,399307.7092,0,112133
112134010,BLY_1,Platform 1,233781.8658314464,486844.2586810904,0,112134
112134020,BLY_2,Platform 2,233782.52145811572,486848.27246069885,0,112134
112134030,BLY_3,Platform 3,233713.58607476382,486874.8335951423,0,112134
112134040,BLY_4,Platform 4,233783.8403156348,486863.44875269383,0,112134
112134050,BLY_5,Platform 5,233780.67911515076,486876.3596903488,0,112134
112134060,BLY_6,Platform 6,233775.53007200925,486881.2694278904,0,112134
112211010,BMB_1,Platform 1,425811.0994189319,356468.7680300911,0,112211
112211020,BMB_2,Platform 2,425817.04941125034,356444.55082254397,0,112211
112211280,BMB_,Platform Unknown,425815.3341,356457.4979,0,112211
112212010,BMC_1,Platform 1,413123.342185884,372920.4025059766,0,112212
112212020,BMC_2,Platform 2,413124.46006339433,372917.25176582567,0,112212
112213280,BMD_,Platform Unknown,197033.8622,536315.5949,0,112213
112214280,BME_,Platform Unknown,280941.9288,339949.8446,0,112214
112215280,BMF_,Platform Unknown,427926.4199,487621.7847,0,112215
112216280,BMG_,Platform Unknown,156887.3537,572993.4789,0,112216
112217010,BMH_1,Platform 1,91956.16820049477,409737.97692510334,0,112217
112217020,BMH_2,Platform 2,91974.24611673632,409675.0040199296,0,112217
112217030,BMH_3,Platform 3,91935.75737396222,409721.7265904455,0,112217
112217040,BMH_4,Platform 4,92018.46202662756,409578.16643046105,0,112217
112221280,BML_,Platform Unknown,384822.9719,389295.1329,0,112221
112223010,BMN_1,Platform 1,169746.99257977374,540437.328052202,0,112223
112224010,BMO_1,Platform 1,286749.47575723083,407498.71261120215,0,112224
