FromCRS,ToCRS,TravelTime,TSys
PUT,NWD,34.67222222,PuT-Aux
QRP,NWD,31.9,PuT-Aux
REC,NWD,58.57435897,PuT-Aux
RMD,NWD,41.66666667,PuT-Aux
RIC,NWD,78.70952381,PuT-Aux
RMF,NWD,63.63188406,PuT-Aux
SVS,NWD,54.31904762,PuT-Aux
SPB,NWD,53.75952381,PuT-Aux
SLV,NWD,65.1907173,PuT-Aux
SOH,NWD,58.23809524,PuT-Aux
SRU,NWD,76.73640777,PuT-Aux
SBU,NWD,69.78390805,PuT-Aux
SMH,NWD,59.7462585,PuT-Aux
SKW,NWD,60.39473684,PuT-Aux
SRA,NWD,43.95177994,PuT-Aux
SFA,NWD,52.46872852,PuT-Aux
SYD,NWD,11.51666667,PuT-Aux
TEO,NWD,74.91724138,PuT-Aux
TOM,NWD,57.17671233,PuT-Aux
TUR,NWD,72.53390805,PuT-Aux
UPM,NWD,71.02803738,PuT-Aux
VXH,NWD,46.17431694,PuT-Aux
WWR,NWD,43.66282051,PuT-Aux
WNP,NWD,71.63461538,PuT-Aux
WFJ,NWD,74.67058824,PuT-Aux
WMB,NWD,67.64166667,PuT-Aux
WBP,NWD,40.38939394,PuT-Aux
WCY,NWD,10.39166667,PuT-Aux
WEH,NWD,41.40224719,PuT-Aux
WHD,NWD,49.26161616,PuT-Aux
WHL,NWD,64.75405405,PuT-Aux
WIJ,NWD,55.71060606,PuT-Aux
WIM,NWD,43.53333333,PuT-Aux
WGR,NWD,66.6323741,PuT-Aux
WWA,NWD,46.24473684,PuT-Aux
AMR,OLD,71.28571429,PuT-Aux
ANY,OLD,49.81052632,PuT-Aux
BAL,OLD,28.74,PuT-Aux
BKG,OLD,39.32670683,PuT-Aux
BAK,OLD,40.69005602,PuT-Aux
BET,OLD,23.89490741,PuT-Aux
BRX,OLD,24.68388582,PuT-Aux
BCY,OLD,34.92384615,PuT-Aux
BCV,OLD,26.72580645,PuT-Aux
BSH,OLD,57.34398148,PuT-Aux
CBH,OLD,28.70130719,PuT-Aux
CPK,OLD,58.82146119,PuT-Aux
CFO,OLD,68.58899371,PuT-Aux
CHN,OLD,50.29920635,PuT-Aux
CLW,OLD,65.08899371,PuT-Aux
CTK,OLD,26.12867384,PuT-Aux
CLJ,OLD,39.54135802,PuT-Aux
CPT,OLD,34.93523207,PuT-Aux
CYP,OLD,47.71493711,PuT-Aux
DMK,OLD,36.65585586,PuT-Aux
EAL,OLD,35.03479853,PuT-Aux
EDR,OLD,32.82117117,PuT-Aux
EPH,OLD,16.08953704,PuT-Aux
ZFD,OLD,13.97916667,PuT-Aux
FPK,OLD,16.84231771,PuT-Aux
FOH,OLD,39.38487179,PuT-Aux
GFD,OLD,48.20788618,PuT-Aux
GNW,OLD,33.39585987,PuT-Aux
HKC,OLD,27.565,PuT-Aux
HRY,OLD,38.70576324,PuT-Aux
HRW,OLD,38.47962963,PuT-Aux
HOH,OLD,44.63389831,PuT-Aux
HTE,OLD,56.07364865,PuT-Aux
HDL,OLD,54.22880952,PuT-Aux
HHY,OLD,12.4,PuT-Aux
HPA,OLD,38.62358974,PuT-Aux
IMW,OLD,50.23488889,PuT-Aux
KPA,OLD,48.71232877,PuT-Aux
KTN,OLD,19.13240741,PuT-Aux
KBN,OLD,31.67407407,PuT-Aux
LEW,OLD,35.86572222,PuT-Aux
LHS,OLD,17.5910628,PuT-Aux
BFR,OLD,19.64447514,PuT-Aux
LBG,OLD,12.69502762,PuT-Aux
CST,OLD,15.72836096,PuT-Aux
CHX,OLD,24.64237421,PuT-Aux
EUS,OLD,15.91003683,PuT-Aux
FST,OLD,33.30138889,PuT-Aux
LOF,OLD,29.74603175,PuT-Aux
KGX,OLD,26.30277778,PuT-Aux
LST,OLD,12.7225,PuT-Aux
MYB,OLD,30.21174497,PuT-Aux
PAD,OLD,25.11693723,PuT-Aux
STP,OLD,27.95843537,PuT-Aux
VIC,OLD,20.78175926,PuT-Aux
WAT,OLD,21.30912073,PuT-Aux
WAE,OLD,29.89736111,PuT-Aux
MOG,OLD,12.40484848,PuT-Aux
NXG,OLD,32.22890625,PuT-Aux
NWD,OLD,37.51717949,PuT-Aux
PMR,OLD,31.87395833,PuT-Aux
PNE,OLD,47.24883721,PuT-Aux
PUT,OLD,44.17731481,PuT-Aux
QRP,OLD,28.67996454,PuT-Aux
REC,OLD,32.02830189,PuT-Aux
RMD,OLD,53.60481928,PuT-Aux
RIC,OLD,60.16233333,PuT-Aux
RMF,OLD,40.07253968,PuT-Aux
SVS,OLD,22.1372619,PuT-Aux
SPB,OLD,32.43969359,PuT-Aux
SLV,OLD,30.80972222,PuT-Aux
SOH,OLD,29.32407407,PuT-Aux
SRU,OLD,54.90277778,PuT-Aux
SBU,OLD,36.04814815,PuT-Aux
SMH,OLD,31.05343137,PuT-Aux
SKW,OLD,31.58181818,PuT-Aux
SRA,OLD,21.73454545,PuT-Aux
SFA,OLD,26.92740113,PuT-Aux
SYD,OLD,42.01692308,PuT-Aux
TEO,OLD,48.28380952,PuT-Aux
TOM,OLD,25.04021739,PuT-Aux
TUR,OLD,39.51842105,PuT-Aux
UPM,OLD,55.28446502,PuT-Aux
VXH,OLD,23.5283871,PuT-Aux
WWR,OLD,36.75470085,PuT-Aux
WNP,OLD,44.75183333,PuT-Aux
WFJ,OLD,46.79675926,PuT-Aux
WMB,OLD,47.18454545,PuT-Aux
WBP,OLD,35.24300699,PuT-Aux
WCY,OLD,45.84469697,PuT-Aux
WEH,OLD,28.12392567,PuT-Aux
WHD,OLD,31.9411828,PuT-Aux
WHL,OLD,30.24305556,PuT-Aux
WIJ,OLD,41.23546296,PuT-Aux
WIM,OLD,48.27324561,PuT-Aux
WGR,OLD,47.08153595,PuT-Aux
WWA,OLD,40.61538462,PuT-Aux
AMR,PMR,88.47083333,PuT-Aux
ANY,PMR,41.80833333,PuT-Aux
BAL,PMR,29.91711712,PuT-Aux
BKG,PMR,43.22536232,PuT-Aux
BET,PMR,43.97391304,PuT-Aux
BRX,PMR,32.21111111,PuT-Aux
BCY,PMR,22.175,PuT-Aux
BCV,PMR,53.49545455,PuT-Aux
BSH,PMR,73.36060606,PuT-Aux
CBH,PMR,46.63115942,PuT-Aux
CPK,PMR,81.4,PuT-Aux
CFO,PMR,85.28095238,PuT-Aux
CHN,PMR,72.37792793,PuT-Aux
CLW,PMR,81.68484848,PuT-Aux
CTK,PMR,21.61666667,PuT-Aux
CLJ,PMR,21.45833333,PuT-Aux
CPT,PMR,54.93333333,PuT-Aux
CYP,PMR,22.4,PuT-Aux
DMK,PMR,7.428310502,PuT-Aux
EAL,PMR,51.15482456,PuT-Aux
EDR,PMR,59.63214286,PuT-Aux
EPH,PMR,31.40046296,PuT-Aux
ZFD,PMR,22.78333333,PuT-Aux
FOH,PMR,26.575,PuT-Aux
GFD,PMR,62.14137931,PuT-Aux
GNW,PMR,22.1962963,PuT-Aux
HKC,PMR,45.79055556,PuT-Aux
HRY,PMR,71,PuT-Aux
HRW,PMR,64.03461538,PuT-Aux
HOH,PMR,55.17028986,PuT-Aux
HTE,PMR,77.728125,PuT-Aux
HDL,PMR,75.728125,PuT-Aux
HHY,PMR,37.16944444,PuT-Aux
HPA,PMR,25.875,PuT-Aux
IMW,PMR,30.67843137,PuT-Aux
KPA,PMR,36.20555556,PuT-Aux
KBN,PMR,56.87826087,PuT-Aux
LEW,PMR,15.25,PuT-Aux
LHS,PMR,34.00821256,PuT-Aux
BFR,PMR,36.50283019,PuT-Aux
LBG,PMR,23.48648649,PuT-Aux
CST,PMR,34.19979167,PuT-Aux
CHX,PMR,36.33272171,PuT-Aux
EUS,PMR,39.47407407,PuT-Aux
FST,PMR,41.775,PuT-Aux
LOF,PMR,49.12380952,PuT-Aux
KGX,PMR,57.14166667,PuT-Aux
LST,PMR,33.64331337,PuT-Aux
MYB,PMR,40.565625,PuT-Aux
PAD,PMR,41.17755376,PuT-Aux
STP,PMR,30.05,PuT-Aux
VIC,PMR,35.81584967,PuT-Aux
WAT,PMR,30.36924883,PuT-Aux
WAE,PMR,26.46724138,PuT-Aux
MOG,PMR,32.45634409,PuT-Aux
NXG,PMR,19.20555556,PuT-Aux
NWD,PMR,37.275,PuT-Aux
OLD,PMR,32.73206751,PuT-Aux
PNE,PMR,42.15,PuT-Aux
PUT,PMR,30.25526316,PuT-Aux
QRP,PMR,6.569047619,PuT-Aux
REC,PMR,53.64074074,PuT-Aux
RMD,PMR,35.64166667,PuT-Aux
RIC,PMR,75.86153846,PuT-Aux
RMF,PMR,53.55606061,PuT-Aux
SVS,PMR,45.80833333,PuT-Aux
SPB,PMR,44.87407407,PuT-Aux
SLV,PMR,57.63214286,PuT-Aux
SOH,PMR,55.72561983,PuT-Aux
SRU,PMR,69.7172619,PuT-Aux
SBU,PMR,69.53636364,PuT-Aux
SMH,PMR,54.84230769,PuT-Aux
SKW,PMR,55.303663,PuT-Aux
SRA,PMR,30.65495495,PuT-Aux
SFA,PMR,38.6576087,PuT-Aux
SYD,PMR,29.19166667,PuT-Aux
TEO,PMR,74.66969697,PuT-Aux
TOM,PMR,48.79358974,PuT-Aux
TUR,PMR,72.28636364,PuT-Aux
UPM,PMR,60.86547619,PuT-Aux
VXH,PMR,32.34685535,PuT-Aux
WWR,PMR,13.21944444,PuT-Aux
WNP,PMR,58.67283951,PuT-Aux
WFJ,PMR,74.16666667,PuT-Aux
WMB,PMR,60.53888889,PuT-Aux
WBP,PMR,33.07843137,PuT-Aux
WCY,PMR,43.75526316,PuT-Aux
WEH,PMR,27.70694444,PuT-Aux
WHD,PMR,41.39637681,PuT-Aux
WHL,PMR,57.06547619,PuT-Aux
WIJ,PMR,47.15833333,PuT-Aux
WIM,PMR,30.39444444,PuT-Aux
WGR,PMR,55.53095238,PuT-Aux
WWA,PMR,43.64548287,PuT-Aux
AMR,PNE,105.7541667,PuT-Aux
ANY,PNE,61.71666667,PuT-Aux
BAL,PNE,37.63461538,PuT-Aux
BKG,PNE,70.09195402,PuT-Aux
BAK,PNE,29.90128205,PuT-Aux
BET,PNE,64.90333333,PuT-Aux
BRX,PNE,37.86333333,PuT-Aux
BCY,PNE,73.25,PuT-Aux
BCV,PNE,60.24492754,PuT-Aux
BSH,PNE,92.00208333,PuT-Aux
CBH,PNE,69.10945946,PuT-Aux
CPK,PNE,95.83484848,PuT-Aux
CFO,PNE,95.59444444,PuT-Aux
CHN,PNE,78.53636364,PuT-Aux
CLW,PNE,92.09444444,PuT-Aux
CLJ,PNE,33.94666667,PuT-Aux
CPT,PNE,67.85,PuT-Aux
CYP,PNE,29.01666667,PuT-Aux
DMK,PNE,49.28333333,PuT-Aux
EAL,PNE,63.16413043,PuT-Aux
EDR,PNE,66.47411348,PuT-Aux
EPH,PNE,37.37333333,PuT-Aux
FPK,PNE,43.77333333,PuT-Aux
FOH,PNE,67.65,PuT-Aux
GFD,PNE,67.50860215,PuT-Aux
GNW,PNE,57.74871795,PuT-Aux
HKC,PNE,55.73333333,PuT-Aux
HRY,PNE,65.07666667,PuT-Aux
HRW,PNE,72.46666667,PuT-Aux
HOH,PNE,67.28333333,PuT-Aux
HTE,PNE,92.83484848,PuT-Aux
HDL,PNE,90.83484848,PuT-Aux
HHY,PNE,42.70333333,PuT-Aux
HPA,PNE,71.95,PuT-Aux
IMW,PNE,45.84487179,PuT-Aux
KPA,PNE,50.56851852,PuT-Aux
KTN,PNE,46.87528736,PuT-Aux
KBN,PNE,63.83188406,PuT-Aux
LEW,PNE,51.98529412,PuT-Aux
LHS,PNE,56.08333333,PuT-Aux
BFR,PNE,39.32666667,PuT-Aux
LBG,PNE,42.02952381,PuT-Aux
CST,PNE,41.89333333,PuT-Aux
CHX,PNE,40.91628788,PuT-Aux
EUS,PNE,40.73666667,PuT-Aux
FST,PNE,71.88605442,PuT-Aux
LOF,PNE,68.57777778,PuT-Aux
KGX,PNE,52.88333333,PuT-Aux
LST,PNE,53.42777778,PuT-Aux
MYB,PNE,41.92948718,PuT-Aux
PAD,PNE,46.242,PuT-Aux
VIC,PNE,34.63666667,PuT-Aux
WAT,PNE,40.94880952,PuT-Aux
WAE,PNE,65.37435897,PuT-Aux
MOG,PNE,54.51458333,PuT-Aux
NXG,PNE,75.26666667,PuT-Aux
NWD,PNE,62.01666667,PuT-Aux
OLD,PNE,46.60131579,PuT-Aux
PMR,PNE,47.23333333,PuT-Aux
PUT,PNE,42.10877193,PuT-Aux
QRP,PNE,56.0875,PuT-Aux
REC,PNE,67.725,PuT-Aux
RMD,PNE,57.74333333,PuT-Aux
RIC,PNE,87.25705128,PuT-Aux
RMF,PNE,80.61296296,PuT-Aux
SVS,PNE,47.89666667,PuT-Aux
SPB,PNE,48.95333333,PuT-Aux
SLV,PNE,64.47411348,PuT-Aux
SOH,PNE,62.87380952,PuT-Aux
SRU,PNE,75.64512195,PuT-Aux
SBU,PNE,69.45784314,PuT-Aux
SMH,PNE,63.975,PuT-Aux
SKW,PNE,66.45833333,PuT-Aux
SRA,PNE,56.13809524,PuT-Aux
SFA,PNE,70.35458333,PuT-Aux
SYD,PNE,64.26666667,PuT-Aux
TEO,PNE,74.59117647,PuT-Aux
TOM,PNE,50.85666667,PuT-Aux
TUR,PNE,72.20784314,PuT-Aux
UPM,PNE,84.10849057,PuT-Aux
VXH,PNE,31.21865079,PuT-Aux
WWR,PNE,53.68527132,PuT-Aux
WNP,PNE,68.8547619,PuT-Aux
WFJ,PNE,80.24147287,PuT-Aux
WMB,PNE,64.6530303,PuT-Aux
WBP,PNE,46.70268817,PuT-Aux
WCY,PNE,70.1877193,PuT-Aux
WEH,PNE,57.73945578,PuT-Aux
WHD,PNE,46.68666667,PuT-Aux
WHL,PNE,63.90744681,PuT-Aux
WIJ,PNE,59.53333333,PuT-Aux
WIM,PNE,54.29333333,PuT-Aux
WGR,PNE,71.2547619,PuT-Aux
AMR,PUT,90.30891473,PuT-Aux
ANY,PUT,60.20070922,PuT-Aux
BAL,PUT,36.69545455,PuT-Aux
BKG,PUT,70.23333333,PuT-Aux
BAK,PUT,16.52916667,PuT-Aux
BET,PUT,59.91666667,PuT-Aux
BRX,PUT,29.37589286,PuT-Aux
BCY,PUT,52.26886792,PuT-Aux
BCV,PUT,51.9452381,PuT-Aux
BSH,PUT,71,PuT-Aux
CBH,PUT,60.01979167,PuT-Aux
CPK,PUT,67.85877193,PuT-Aux
CFO,PUT,88.16587302,PuT-Aux
CHN,PUT,71.75,PuT-Aux
CLW,PUT,84.66587302,PuT-Aux
CTK,PUT,45.4,PuT-Aux
CLJ,PUT,10.74071038,PuT-Aux
CPT,PUT,64.43433735,PuT-Aux
CYP,PUT,34.98888889,PuT-Aux
DMK,PUT,30.80151515,PuT-Aux
EAL,PUT,40.01666667,PuT-Aux
EDR,PUT,58.14393939,PuT-Aux
EPH,PUT,35.80044643,PuT-Aux
ZFD,PUT,43.85729167,PuT-Aux
FPK,PUT,41.70490196,PuT-Aux
FOH,PUT,54.025,PuT-Aux
GFD,PUT,58.90028736,PuT-Aux
GNW,PUT,51.73571429,PuT-Aux
HKC,PUT,62.83438819,PuT-Aux
HRY,PUT,65.91,PuT-Aux
HRW,PUT,51.2,PuT-Aux
HOH,PUT,60.10789474,PuT-Aux
HTE,PUT,64.36960784,PuT-Aux
HDL,PUT,62.36960784,PuT-Aux
HHY,PUT,40.59885057,PuT-Aux
HPA,PUT,54.64387755,PuT-Aux
IMW,PUT,19.20151515,PuT-Aux
KPA,PUT,24.82222222,PuT-Aux
KTN,PUT,45.59983974,PuT-Aux
KBN,PUT,46.86666667,PuT-Aux
LEW,PUT,48.9875,PuT-Aux
LHS,PUT,45.93012821,PuT-Aux
BFR,PUT,45.51428571,PuT-Aux
LBG,PUT,33.91578947,PuT-Aux
CST,PUT,47.03601695,PuT-Aux
CHX,PUT,33.81327684,PuT-Aux
EUS,PUT,38.83871528,PuT-Aux
FST,PUT,59.22666667,PuT-Aux
LOF,PUT,59.71828479,PuT-Aux
KGX,PUT,53.66111111,PuT-Aux
LST,PUT,39.72716049,PuT-Aux
MYB,PUT,41.73958333,PuT-Aux
PAD,PUT,44.13192488,PuT-Aux
STP,PUT,52.91041667,PuT-Aux
VIC,PUT,29.59717514,PuT-Aux
WAT,PUT,39.25595238,PuT-Aux
WAE,PUT,48.95913978,PuT-Aux
MOG,PUT,40.29142395,PuT-Aux
NXG,PUT,50.54047619,PuT-Aux
NWD,PUT,32.83333333,PuT-Aux
OLD,PUT,42.21811594,PuT-Aux
PMR,PUT,33.92777778,PuT-Aux
PNE,PUT,49.45714286,PuT-Aux
QRP,PUT,38.73333333,PuT-Aux
REC,PUT,57.91666667,PuT-Aux
RMD,PUT,12.47307692,PuT-Aux
RIC,PUT,79.8311828,PuT-Aux
RMF,PUT,69.3625,PuT-Aux
SVS,PUT,45.85098039,PuT-Aux
SPB,PUT,47.29301075,PuT-Aux
SLV,PUT,56.14393939,PuT-Aux
SOH,PUT,48.01666667,PuT-Aux
SRU,PUT,66.01603774,PuT-Aux
SBU,PUT,61.85813008,PuT-Aux
SMH,PUT,54.57652582,PuT-Aux
SKW,PUT,57.05985915,PuT-Aux
SRA,PUT,47.75992908,PuT-Aux
SFA,PUT,56.11395349,PuT-Aux
SYD,PUT,48.76666667,PuT-Aux
TEO,PUT,66.99146341,PuT-Aux
TOM,PUT,48.82309237,PuT-Aux
TUR,PUT,64.60813008,PuT-Aux
UPM,PUT,90.12301587,PuT-Aux
VXH,PUT,31.18148148,PuT-Aux
WWR,PUT,22.2875,PuT-Aux
WNP,PUT,68.81363636,PuT-Aux
WFJ,PUT,59.56111111,PuT-Aux
WMB,PUT,49.37916667,PuT-Aux
WBP,PUT,21.76862745,PuT-Aux
WCY,PUT,45.31354167,PuT-Aux
WEH,PUT,46.04136905,PuT-Aux
WHD,PUT,44.55480226,PuT-Aux
WHL,PUT,55.57727273,PuT-Aux
WIJ,PUT,36.19761905,PuT-Aux
WIM,PUT,19.27681159,PuT-Aux
WGR,PUT,69.53181818,PuT-Aux
WWA,PUT,60.48140097,PuT-Aux
AMR,QRP,84.05897436,PuT-Aux
ANY,QRP,38.73888889,PuT-Aux
BAL,QRP,35.59954955,PuT-Aux
BKG,QRP,39.48030303,PuT-Aux
BET,QRP,41.05373134,PuT-Aux
BRX,QRP,35.47820513,PuT-Aux
BCY,QRP,19.10555556,PuT-Aux
BCV,QRP,58.21944444,PuT-Aux
BSH,QRP,78.56918239,PuT-Aux
CBH,QRP,43.57681159,PuT-Aux
CPK,QRP,84.38113208,PuT-Aux
CFO,QRP,81.18697917,PuT-Aux
CHN,QRP,70.72708333,PuT-Aux
CLW,QRP,77.68697917,PuT-Aux
CTK,QRP,31.4254902,PuT-Aux
CLJ,QRP,23.45833333,PuT-Aux
CPT,QRP,52.19487179,PuT-Aux
CYP,QRP,24.9,PuT-Aux
DMK,QRP,9.408333333,PuT-Aux
EAL,QRP,48.11126126,PuT-Aux
EDR,QRP,64.21081081,PuT-Aux
EPH,QRP,30.19212963,PuT-Aux
ZFD,QRP,31.52785714,PuT-Aux
FPK,QRP,39.83676471,PuT-Aux
FOH,QRP,23.50555556,PuT-Aux
GFD,QRP,59.39242424,PuT-Aux
GNW,QRP,30.9670068,PuT-Aux
HKC,QRP,42.62719298,PuT-Aux
HRY,QRP,70.37292818,PuT-Aux
HRW,QRP,65.86052632,PuT-Aux
HOH,QRP,53.98122066,PuT-Aux
HTE,QRP,81.02244898,PuT-Aux
HDL,QRP,79.02244898,PuT-Aux
HPA,QRP,22.80555556,PuT-Aux
IMW,QRP,32.67843137,PuT-Aux
KPA,QRP,38.20555556,PuT-Aux
KTN,QRP,41.50566038,PuT-Aux
KBN,QRP,58.78157895,PuT-Aux
LEW,QRP,21.96296296,PuT-Aux
LHS,QRP,29.85882353,PuT-Aux
BFR,QRP,33.84166667,PuT-Aux
LBG,QRP,20.2125,PuT-Aux
CST,QRP,31.3,PuT-Aux
CHX,QRP,32.44850746,PuT-Aux
EUS,QRP,37.64333333,PuT-Aux
FST,QRP,38.7125,PuT-Aux
LOF,QRP,45.88911565,PuT-Aux
KGX,QRP,54.24102564,PuT-Aux
LST,QRP,30.15913978,PuT-Aux
MYB,QRP,37.28148148,PuT-Aux
PAD,QRP,36.88423423,PuT-Aux
STP,QRP,39.88571429,PuT-Aux
VIC,QRP,34.78019608,PuT-Aux
WAT,QRP,27.49880952,PuT-Aux
WAE,QRP,23.96724138,PuT-Aux
MOG,QRP,29.38333333,PuT-Aux
NXG,QRP,16.13611111,PuT-Aux
NWD,QRP,34.525,PuT-Aux
OLD,QRP,29.79333333,PuT-Aux
PMR,QRP,6.033333333,PuT-Aux
PNE,QRP,46.65,PuT-Aux
PUT,QRP,32.25526316,PuT-Aux
REC,QRP,50.57592593,PuT-Aux
RMD,QRP,37.64166667,PuT-Aux
RIC,QRP,72.69508197,PuT-Aux
RMF,QRP,50.35891473,PuT-Aux
SVS,QRP,44.27902299,PuT-Aux
SPB,QRP,42.8258216,PuT-Aux
SLV,QRP,62.21081081,PuT-Aux
SOH,QRP,56.90344828,PuT-Aux
SRU,QRP,67.24637681,PuT-Aux
SBU,QRP,67.5,PuT-Aux
SMH,QRP,52.91785714,PuT-Aux
SKW,QRP,51.89649123,PuT-Aux
SRA,QRP,27.58738739,PuT-Aux
SFA,QRP,35.60326087,PuT-Aux
SYD,QRP,26.12222222,PuT-Aux
TEO,QRP,72.63333333,PuT-Aux
TOM,QRP,47.41638418,PuT-Aux
TUR,QRP,70.25,PuT-Aux
UPM,QRP,56.3408805,PuT-Aux
VXH,QRP,33.41944444,PuT-Aux
WWR,QRP,15.21944444,PuT-Aux
WNP,QRP,55.52083333,PuT-Aux
WFJ,QRP,76.16666667,PuT-Aux
WMB,QRP,59.87033898,PuT-Aux
WBP,QRP,35.5452381,PuT-Aux
WCY,QRP,40.99210526,PuT-Aux
WEH,QRP,24.6375,PuT-Aux
WHD,QRP,38.59927536,PuT-Aux
WHL,QRP,61.64414414,PuT-Aux
WIJ,QRP,49.2877193,PuT-Aux
WIM,QRP,32.39444444,PuT-Aux
WGR,QRP,52.37791165,PuT-Aux
WWA,QRP,41.69425287,PuT-Aux
AMR,REC,90.9170068,PuT-Aux
ANY,REC,67.92745098,PuT-Aux
BAL,REC,47.67666667,PuT-Aux
BKG,REC,45.30208333,PuT-Aux
BAK,REC,51.61960784,PuT-Aux
BET,REC,12.66666667,PuT-Aux
BRX,REC,38.69583333,PuT-Aux
BCY,REC,48.32894737,PuT-Aux
BCV,REC,12.53018018,PuT-Aux
BSH,REC,70.95,PuT-Aux
CBH,REC,10.9,PuT-Aux
CPK,REC,78.46821705,PuT-Aux
CFO,REC,87.54516129,PuT-Aux
CHN,REC,33.08055556,PuT-Aux
CLW,REC,84.04516129,PuT-Aux
CTK,REC,34.96306306,PuT-Aux
CLJ,REC,60.86962025,PuT-Aux
CPT,REC,16.1,PuT-Aux
CYP,REC,59.76666667,PuT-Aux
DMK,REC,61.41754386,PuT-Aux
EAL,REC,52.79613527,PuT-Aux
EDR,REC,18.78018018,PuT-Aux
EPH,REC,38.54590164,PuT-Aux
ZFD,REC,28.95791667,PuT-Aux
FPK,REC,17.58828829,PuT-Aux
FOH,REC,52.72894737,PuT-Aux
GFD,REC,60.79623656,PuT-Aux
GNW,REC,52.96847826,PuT-Aux
HKC,REC,7.8,PuT-Aux
HRY,REC,29.31564626,PuT-Aux
HRW,REC,54.27528736,PuT-Aux
HOH,REC,59.30526316,PuT-Aux
HTE,REC,76.03089431,PuT-Aux
HDL,REC,74.63188406,PuT-Aux
HHY,REC,21.15343137,PuT-Aux
HPA,REC,52.02894737,PuT-Aux
IMW,REC,67.32777778,PuT-Aux
KPA,REC,61.61111111,PuT-Aux
KTN,REC,38.43484848,PuT-Aux
KBN,REC,50.725,PuT-Aux
LEW,REC,56.66431535,PuT-Aux
LHS,REC,37.56097561,PuT-Aux
BFR,REC,41.06060606,PuT-Aux
LBG,REC,34.76666667,PuT-Aux
CST,REC,36.90625,PuT-Aux
CHX,REC,39.35138889,PuT-Aux
EUS,REC,32.98179825,PuT-Aux
FST,REC,57.61788618,PuT-Aux
LOF,REC,9.133333333,PuT-Aux
KGX,REC,35.09166667,PuT-Aux
LST,REC,35.21168831,PuT-Aux
MYB,REC,40.03448276,PuT-Aux
PAD,REC,39.33302469,PuT-Aux
STP,REC,37.68181818,PuT-Aux
VIC,REC,35.03555556,PuT-Aux
WAT,REC,37.04050388,PuT-Aux
WAE,REC,52.93205128,PuT-Aux
MOG,REC,27.25793651,PuT-Aux
NXG,REC,45.38508772,PuT-Aux
NWD,REC,64.68072917,PuT-Aux
OLD,REC,32.01578947,PuT-Aux
PMR,REC,59.82708333,PuT-Aux
PNE,REC,62.33666667,PuT-Aux
PUT,REC,61.66403509,PuT-Aux
QRP,REC,57.91,PuT-Aux
RMD,REC,67.89570957,PuT-Aux
RIC,REC,78.98333333,PuT-Aux
RMF,REC,45.67272727,PuT-Aux
SVS,REC,10.73333333,PuT-Aux
SPB,REC,44.81730769,PuT-Aux
SLV,REC,16.78018018,PuT-Aux
SOH,REC,48.75117371,PuT-Aux
SRU,REC,68.10804598,PuT-Aux
SBU,REC,21.79444444,PuT-Aux
SMH,REC,8.016666667,PuT-Aux
SKW,REC,6.5,PuT-Aux
SRA,REC,25.8203252,PuT-Aux
SFA,REC,32.78963964,PuT-Aux
SYD,REC,55.34561404,PuT-Aux
TEO,REC,26.92777778,PuT-Aux
TOM,REC,14.77587719,PuT-Aux
TUR,REC,24.54444444,PuT-Aux
UPM,REC,57.25,PuT-Aux
VXH,REC,33.80968992,PuT-Aux
WWR,REC,62.16497175,PuT-Aux
WNP,REC,33.33846154,PuT-Aux
WFJ,REC,62.05443038,PuT-Aux
WMB,REC,60.24912281,PuT-Aux
WBP,REC,55.47083333,PuT-Aux
WCY,REC,71.77090395,PuT-Aux
WEH,REC,41.6244898,PuT-Aux
WHD,REC,44.74983974,PuT-Aux
WHL,REC,16.21351351,PuT-Aux
WIJ,REC,49.86171171,PuT-Aux
WIM,REC,63.13531353,PuT-Aux
WGR,REC,35.72307692,PuT-Aux
WWA,REC,51.54534884,PuT-Aux
AMR,RMD,96.71538462,PuT-Aux
ANY,RMD,76.24583333,PuT-Aux
BAL,RMD,61.47380952,PuT-Aux
BKG,RMD,76.69821429,PuT-Aux
BAK,RMD,22.17280702,PuT-Aux
BET,RMD,73.34912281,PuT-Aux
BRX,RMD,38.57627119,PuT-Aux
BCY,RMD,61.68809524,PuT-Aux
BCV,RMD,68.79891775,PuT-Aux
BSH,RMD,62.35045045,PuT-Aux
CBH,RMD,67.57101449,PuT-Aux
CPK,RMD,57.91711712,PuT-Aux
CFO,RMD,93.18441558,PuT-Aux
CHN,RMD,87.73505747,PuT-Aux
CLW,RMD,89.68441558,PuT-Aux
CTK,RMD,55.70784314,PuT-Aux
CLJ,RMD,18.01428571,PuT-Aux
CPT,RMD,73.44069264,PuT-Aux
CYP,RMD,44.16111111,PuT-Aux
DMK,RMD,34.39166667,PuT-Aux
EAL,RMD,30.33490566,PuT-Aux
EDR,RMD,74.97948718,PuT-Aux
EPH,RMD,39.5,PuT-Aux
ZFD,RMD,56.29013158,PuT-Aux
FPK,RMD,51.44390244,PuT-Aux
FOH,RMD,61.06666667,PuT-Aux
GFD,RMD,57.48429487,PuT-Aux
GNW,RMD,74.17743056,PuT-Aux
HKC,RMD,59.37046414,PuT-Aux
HRY,RMD,62.30686275,PuT-Aux
HRW,RMD,43.79122807,PuT-Aux
HOH,RMD,62.37701149,PuT-Aux
HTE,RMD,54.8,PuT-Aux
HDL,RMD,52.63333333,PuT-Aux
HHY,RMD,50.50623053,PuT-Aux
HPA,RMD,64.46972789,PuT-Aux
