TIPLOC_PlatformID,TIPLOC,PlatformID,StartDate,PlatformLength,PassengerDOO,NonPassengerDOO,index_TIPLOC,index_PlatformID,index,Easting,Northing,Quality
BHAMMRS_1,BHAMMRS,1,1995-01-01,0,False,False,12721,7,12721007,407499.65537006466,286751.1396799658,2
BHAMMRS_2,BHAMMRS,2,1995-01-01,0,False,False,12721,70,12721070,407491.41015505895,286744.7632644239,2
BHAMMRS_3,BHAMMRS,3,1995-01-01,0,False,False,12721,90,12721090,407508.06016871554,286725.584426409,2
BHAMMRS_4,BHAMMRS,4,1995-01-01,0,False,False,12721,104,12721104,407501.64529172133,286711.9033385202,2
BHAMNWS_1,BHAMNWS,1,1995-01-01,0,False,True,12716,7,12716007,406865.71972708986,286721.5093971463,1
BHAMNWS_10,BHAMNWS,10,1995-01-01,0,False,True,12716,8,12716008,406887.4918301968,286620.1938156652,1
BHAMNWS_10A,BHAMNWS,10A,1995-01-01,0,False,True,12716,9,12716009,407047.22938393126,286614.20858847466,2
BHAMNWS_10B,BHAMNWS,10B,1995-01-01,0,False,True,12716,10,12716010,406887.4918301968,286620.1938156652,2
BHAMNWS_10M,BHAMNWS,10M,1995-01-01,0,False,True,12716,12,12716012,406887.4918301968,286620.1938156652,1
BHAMNWS_11,BHAMNWS,11,1995-01-01,0,False,True,12716,15,12716015,406886.5341280524,286615.65664119436,1
BHAMNWS_11A,BHAMNWS,11A,1995-01-01,0,False,True,12716,16,12716016,407047.3681242692,286610.1342194316,2
BHAMNWS_11B,BHAMNWS,11B,1995-01-01,0,False,True,12716,17,12716017,406886.5341280524,286615.65664119436,2
BHAMNWS_11M,BHAMNWS,11M,1995-01-01,0,False,False,12716,21,12716021,406886.5341280524,286615.65664119436,1
BHAMNWS_12,BHAMNWS,12,1995-01-01,0,False,True,12716,24,12716024,406902.9945664493,286596.0651607817,1
BHAMNWS_12A,BHAMNWS,12A,1995-01-01,0,False,True,12716,25,12716025,407022.0714963402,286590.0014546468,2
BHAMNWS_12B,BHAMNWS,12B,1995-01-01,0,False,True,12716,26,12716026,406902.9945664493,286596.0651607817,2
BHAMNWS_12M,BHAMNWS,12M,1995-01-01,0,False,True,12716,30,12716030,406902.9945664493,286596.0651607817,1
BHAMNWS_1A,BHAMNWS,1A,1995-01-01,0,False,True,12716,55,12716055,407028.16161650186,286693.7480460887,2
BHAMNWS_1B,BHAMNWS,1B,1995-01-01,0,False,True,12716,57,12716057,406865.71972708986,286721.5093971463,2
BHAMNWS_1M,BHAMNWS,1M,1995-01-01,0,False,True,12716,63,12716063,406865.71972708986,286721.5093971463,1
BHAMNWS_1SG,BHAMNWS,1SG,1995-01-01,0,False,True,12716,67,12716067,406865.71972708986,286721.5093971463,1
BHAMNWS_2,BHAMNWS,2,1995-01-01,0,False,True,12716,70,12716070,406869.2742840978,286708.97579659394,1
BHAMNWS_2A,BHAMNWS,2A,1995-01-01,0,False,True,12716,76,12716076,407027.13558827876,286681.91579487664,2
BHAMNWS_2B,BHAMNWS,2B,1995-01-01,0,False,True,12716,77,12716077,406869.2742840978,286708.97579659394,2
BHAMNWS_2M,BHAMNWS,2M,1995-01-01,0,False,True,12716,82,12716082,406869.2742840978,286708.97579659394,1
BHAMNWS_2SG,BHAMNWS,2SG,1998-04-04,0,False,False,12716,86,12716086,406869.2742840978,286708.97579659394,1
BHAMNWS_3,BHAMNWS,3,1995-01-01,0,False,True,12716,90,12716090,406868.531025735,286704.19949052104,1
BHAMNWS_3A,BHAMNWS,3A,1995-01-01,0,False,True,12716,91,12716091,407026.6590397764,286678.32436362875,2
BHAMNWS_3B,BHAMNWS,3B,1995-01-01,0,False,True,12716,92,12716092,406868.531025735,286704.19949052104,2
BHAMNWS_3M,BHAMNWS,3M,1995-01-01,0,False,True,12716,97,12716097,406868.531025735,286704.19949052104,1
BHAMNWS_3SG,BHAMNWS,3SG,1998-04-04,0,False,False,12716,101,12716101,406868.531025735,286704.19949052104,1
BHAMNWS_4,BHAMNWS,4,1995-01-01,0,False,True,12716,104,12716104,406921.9904227182,286682.45576362114,1
BHAMNWS_4A,BHAMNWS,4A,1995-01-01,0,False,True,12716,105,12716105,407016.0528589458,286667.428553091,2
BHAMNWS_4B,BHAMNWS,4B,1995-01-01,0,False,True,12716,106,12716106,406921.9904227182,286682.45576362114,2
BHAMNWS_4C,BHAMNWS,4C,1995-01-01,0,False,False,12716,108,12716108,406806.89378624246,286700.6616317695,2
BHAMNWS_4M,BHAMNWS,4M,1998-05-24,0,False,False,12716,113,12716113,406921.9904227182,286682.45576362114,1
BHAMNWS_5,BHAMNWS,5,1995-01-01,0,False,True,12716,117,12716117,406909.35302040563,286680.21240589704,1
BHAMNWS_5A,BHAMNWS,5A,1995-01-01,0,False,True,12716,118,12716118,407038.5239336734,286661.2225347259,2
BHAMNWS_5B,BHAMNWS,5B,1995-01-01,0,False,True,12716,119,12716119,406909.35302040563,286680.21240589704,2
BHAMNWS_5M,BHAMNWS,5M,1995-01-01,0,False,True,12716,123,12716123,406909.35302040563,286680.21240589704,1
BHAMNWS_6,BHAMNWS,6,1995-01-01,0,False,True,12716,128,12716128,406887.1527910214,286667.36780318874,1
BHAMNWS_6A,BHAMNWS,6A,1995-01-01,0,False,True,12716,129,12716129,407034.6394223098,286647.2721955079,2
BHAMNWS_6B,BHAMNWS,6B,1995-01-01,0,False,True,12716,130,12716130,406887.1527910214,286667.36780318874,2
BHAMNWS_6M,BHAMNWS,6M,1995-01-01,0,False,True,12716,134,12716134,406887.1527910214,286667.36780318874,1
BHAMNWS_7,BHAMNWS,7,1995-01-01,0,False,True,12716,140,12716140,406886.1300102086,286662.890254605,1
BHAMNWS_7A,BHAMNWS,7A,1995-01-01,0,False,True,12716,141,12716141,407034.6073087031,286644.66397644684,2
BHAMNWS_7B,BHAMNWS,7B,1995-01-01,0,False,True,12716,142,12716142,406886.1300102086,286662.890254605,2
BHAMNWS_7M,BHAMNWS,7M,1995-01-01,0,False,True,12716,146,12716146,406886.1300102086,286662.890254605,1
BHAMNWS_8,BHAMNWS,8,1995-01-01,0,False,True,12716,151,12716151,406876.64885820705,286647.0604340513,1
BHAMNWS_8A,BHAMNWS,8A,1995-01-01,0,False,True,12716,152,12716152,407036.5267210091,286631.05532616586,2
BHAMNWS_8B,BHAMNWS,8B,1995-01-01,0,False,True,12716,153,12716153,406876.64885820705,286647.0604340513,2
BHAMNWS_8M,BHAMNWS,8M,1995-01-01,0,False,True,12716,159,12716159,406876.64885820705,286647.0604340513,1
BHAMNWS_9,BHAMNWS,9,1995-01-01,0,False,True,12716,163,12716163,406875.85198703123,286641.9013109332,1
BHAMNWS_9A,BHAMNWS,9A,1995-01-01,0,False,True,12716,164,12716164,407036.6537723055,286626.60272120754,2
BHAMNWS_9B,BHAMNWS,9B,1995-01-01,0,False,True,12716,165,12716165,406875.85198703123,286641.9013109332,2
BHAMNWS_9M,BHAMNWS,9M,1995-01-01,0,False,False,12716,170,12716170,406875.85198703123,286641.9013109332,1
BHAMSNH_1,BHAMSNH,1,1995-01-01,0,False,True,12719,7,12719007,406895.66359999997,287324.29125,2
BHAMSNH_2,BHAMSNH,2,1995-01-01,0,False,True,12719,70,12719070,406855.3151284387,287381.5373374978,2
BHAMSNH_3,BHAMSNH,3,1995-01-01,0,False,True,12719,90,12719090,406912.69875,287336.61195,2
BIGLSWD_1,BIGLSWD,1,2012-09-12,0,False,True,14538,7,14538007,519281.70281820797,244335.5858825068,2
BIGLSWD_2,BIGLSWD,2,2012-09-12,0,False,True,14538,70,14538070,519277.5832286929,244335.05097728528,2
BIGLSWD_3,BIGLSWD,3,2012-09-12,0,False,True,14538,90,14538090,519267.4462347602,244332.9338580224,2
BIGLSWD_4,BIGLSWD,4,2012-09-12,0,False,True,14538,104,14538104,519263.5344720443,244332.46546184184,2
BISLND_1,BISLND,1,2021-12-12,0,False,False,11310,7,11310007,323288.1521048301,685622.1091782672,2
BISLND_2,BISLND,2,2021-12-12,0,False,False,11310,70,11310070,323289.69652530225,685632.7440691203,2
BKDLE_1,BKDLE,1,1995-01-01,0,False,True,11495,7,11495007,332988.70643746905,415701.5804660902,2
BKDLE_2,BKDLE,2,1995-01-01,0,False,True,11495,70,11495070,332976.3728695036,415698.0740289259,2
BKNHRST_1,BKNHRST,1,1995-01-01,77,False,True,13083,7,13083007,430095.9673083327,101946.61379799708,2
BKNHRST_2,BKNHRST,2,1995-01-01,77,False,True,13083,70,13083070,430095.9673083327,101946.61379799708,2
BKNHRST_3,BKNHRST,3,1995-01-01,84,False,True,13083,90,13083090,430106.0635606381,101932.42707859607,2
BKNHRST_4,BKNHRST,4,1995-01-01,84,False,True,13083,104,13083104,430106.0635606381,101932.42707859607,2
BKNHRST_4A,BKNHRST,4A,1995-01-01,39,False,True,13083,105,13083105,430106.0635606381,101932.42707859607,1
BKNHRST_4B,BKNHRST,4B,1995-01-01,39,False,True,13083,106,13083106,430106.0635606381,101932.42707859607,1
BLAENAU_1,BLAENAU,1,1995-01-01,200,False,False,10665,7,10665007,270007.58105021797,345913.01684219367,2
BLARATH_1,BLARATH,1,2019-12-15,0,False,False,10880,7,10880007,287061.9627020884,765269.4085886128,2
BLARATH_2,BLARATH,2,2019-12-15,0,False,False,10880,70,10880070,287030.6621578686,765263.036257548,2
BLCHSRD_1,BLCHSRD,1,2011-05-22,0,False,False,15099,7,15099007,535790.1853441679,189341.13718381536,2
BLCHSRD_2,BLCHSRD,2,2011-05-22,0,False,False,15099,70,15099070,535789.932358074,189351.8335020725,2
BLCKPB_1,BLCKPB,1,1995-01-01,0,False,False,11422,7,11422007,330659.8929623469,432887.94988365844,2
BLCKPLN_1,BLCKPLN,1,1995-01-01,197,False,True,11440,7,11440007,331121.6509660053,436855.1219423991,2
BLCKPLN_2,BLCKPLN,2,1995-01-01,230,False,True,11440,70,11440070,331106.3015670839,436824.22278585663,2
BLCKPLN_3,BLCKPLN,3,1995-01-01,235,False,True,11440,90,11440090,331086.4115729546,436802.9895594276,2
BLCKPLN_4,BLCKPLN,4,1995-01-01,223,False,True,11440,104,11440104,331083.0052429785,436806.6728751346,2
BLCKPLN_5,BLCKPLN,5,1995-01-01,220,False,True,11440,117,11440117,331074.20039815933,436816.97905162023,2
BLCKPLN_6,BLCKPLN,6,1995-01-01,208,False,True,11440,128,11440128,331069.683558126,436819.14355081477,2
BLCKS_1,BLCKS,1,1995-01-01,85,False,True,11439,7,11439007,331012.4434566027,434062.41652407486,2
BLFR_1,BLFR,1,1995-01-01,0,False,True,14938,7,14938007,531738.3378040497,180696.08964151863,2
BLFR_2,BLFR,2,1995-01-01,0,False,True,14938,70,14938070,531724.2316439027,180687.85993503232,2
BLFR_3,BLFR,3,1995-01-01,0,False,True,14938,90,14938090,531724.2316439027,180687.85993503232,2
BLFR_4,BLFR,4,1995-01-01,0,False,True,14938,104,14938104,531710.9609250028,180678.1699852207,2
BLGRVE_1,BLGRVE,1,2016-11-12,0,False,False,10561,7,10561007,260891.13148565547,664842.9269238985,2
BLGRVE_2,BLGRVE,2,2016-11-12,0,False,False,10561,70,10561070,260892.4559078427,664847.5149040131,2
BLKB_1,BLKB,1,1995-01-01,217,False,True,12077,7,12077007,368495.1382647918,427883.9194728264,2
BLKB_2,BLKB,2,1995-01-01,225,False,True,12077,70,12077070,368494.4388909992,427870.1642088812,2
BLKB_3,BLKB,3,1995-01-01,73,False,True,12077,90,12077090,368444.22837624385,427817.08260872395,2
BLKB_4,BLKB,4,1999-05-30,100,False,False,12077,104,12077104,368521.0080760403,427873.2510341037,2
BLKHTH_1,BLKHTH,1,2012-09-12,0,False,True,15210,7,15210007,539513.9552735712,175977.5088340707,2
BLKHTH_2,BLKHTH,2,2012-09-12,0,False,True,15210,70,15210070,539506.5430067307,175988.09714363547,2
BLNDLAC_1,BLNDLAC,1,1995-01-01,0,False,True,11445,7,11445007,331069.3295797208,399505.5448163089,2
BLNDLAC_2,BLNDLAC,2,1995-01-01,0,False,True,11445,70,11445070,331061.4696598459,399498.01950725436,2
BLNGHM_1,BLNGHM,1,2012-09-12,0,True,False,13425,7,13425007,446648.0893892897,523641.47053227463,2
BLNGHM_2,BLNGHM,2,2012-09-12,0,True,False,13425,70,13425070,446645.5127777894,523644.6918881097,2
BLSHL_1,BLSHL,1,2019-05-19,0,False,False,10714,7,10714007,273255.9206636585,660049.004820872,2
BLSHL_2,BLSHL,2,2019-05-19,0,False,False,10714,70,10714070,273252.7669932692,660059.1194851537,2
BLTCHLY_1,BLTCHLY,1,2002-01-06,0,False,False,14068,7,14068007,486840.37143309636,233781.04275221104,2
BLTCHLY_2,BLTCHLY,2,2002-01-06,0,False,False,14068,70,14068070,486850.40797215234,233782.96046427806,2
BLTCHLY_3,BLTCHLY,3,2002-01-06,0,False,False,14068,90,14068090,486870.0656357388,233712.58835222432,2
BLTCHLY_4,BLTCHLY,4,2002-01-06,0,False,False,14068,104,14068104,486866.5738691939,233784.5172035566,2
BLTCHLY_5,BLTCHLY,5,1995-01-01,0,False,True,14068,117,14068117,486871.68907624605,233779.68938116834,2
BLTCHLY_6,BLTCHLY,6,2002-02-06,0,False,False,14068,128,14068128,486883.7235615043,233776.07404262916,2
BMBRBDG_1,BMBRBDG,1,1995-01-01,0,False,False,11919,7,11919007,356458.7714040466,425810.07718323317,2
BMBRBDG_2,BMBRBDG,2,1995-01-01,0,False,False,11919,70,11919070,356445.09511617996,425822.0839562868,2
BNBR_1,BNBR,1,1995-01-01,0,False,False,13412,7,13412007,446162.3235004124,240471.5376465461,2
BNBR_2,BNBR,2,1995-01-01,0,False,False,13412,70,13412070,446177.9867917686,240457.49005894334,2
BNBR_3,BNBR,3,1995-01-01,0,False,False,13412,90,13412090,446188.08093531366,240467.51077102803,2
BNBR_4,BNBR,4,1995-01-01,0,False,False,13412,104,13412104,446151.20419906825,240543.84133657202,2
BNGY_1,BNGY,1,1999-01-01,0,False,False,12787,7,12787007,410829.3299174478,439159.95109356154,2
BNGY_2,BNGY,2,1999-01-01,0,False,False,12787,70,12787070,410816.2086874111,439157.8239532376,2
BNHAM_1,BNHAM,1,2017-10-12,0,False,False,14146,7,14146007,493962.25948215876,181361.90571026196,2
BNHAM_2,BNHAM,2,2017-10-12,0,False,False,14146,70,14146070,493960.7102343988,181367.93538726625,2
BNKHALL_1,BNKHALL,1,1995-01-01,0,False,True,11532,7,11532007,334464.6671267682,393931.18623579864,2
BNKHALL_2,BNKHALL,2,1995-01-01,0,False,True,11532,70,11532070,334458.432244912,393933.7123829125,2
BNRHYDN_1,BNRHYDN,1,1999-01-01,0,False,False,12827,7,12827007,413396.0048843137,447749.79268190626,2
BNRHYDN_2,BNRHYDN,2,1999-01-01,0,False,False,12827,70,12827070,413395.6647231275,447758.4481754877,2
BNSLY_1,BNSLY,1,1998-07-01,0,False,False,13163,7,13163007,434732.39889536955,406549.1409068328,2
BNSLY_2,BNSLY,2,1998-07-01,0,False,False,13163,70,13163070,434723.5360779284,406544.30510126904,2
BNTBY_1,BNTBY,1,2005-12-06,0,False,False,14276,7,14276007,505389.05992633017,409896.17646218603,2
BNTBY_2,BNTBY,2,2005-12-06,0,False,False,14276,70,14276070,505391.9873952109,409892.48464747524,2
BNTBY_3,BNTBY,3,2005-12-06,0,False,False,14276,90,14276090,505398.86588889814,409884.63551269734,2
BNTBY_4,BNTBY,4,2005-12-06,0,False,False,14276,104,14276104,505402.0917395986,409880.81980338186,2
BNTEY_1,BNTEY,1,1995-01-01,0,False,False,13999,7,13999007,479180.57472060807,143041.6450316539,2
BNTEY_2,BNTEY,2,1995-01-01,0,False,False,13999,70,13999070,479219.5251541608,143055.24190849566,2
BNWK_1,BNWK,1,1995-01-01,0,False,False,11552,7,11552007,335175.1266605807,387809.8526587904,2
BNWK_2,BNWK,2,1995-01-01,0,False,False,11552,70,11552070,335189.801401512,387805.2190119164,2
BOGNORR_1,BOGNORR,1,1995-01-01,252,False,True,14141,7,14141007,493452.96685679286,99544.0149195396,2
BOGNORR_1F,BOGNORR,1F,1995-01-01,0,False,False,14141,59,14141059,493452.96685679286,99544.0149195396,1
BOGNORR_2,BOGNORR,2,1995-01-01,254,False,True,14141,70,14141070,493452.96685679286,99544.0149195396,2
BOGNORR_2F,BOGNORR,2F,1995-01-01,0,False,False,14141,79,14141079,493452.96685679286,99544.0149195396,1
BOGNORR_3,BOGNORR,3,1995-01-01,255,False,True,14141,90,14141090,493470.01337923115,99535.1931459129,2
BOGNORR_3F,BOGNORR,3F,1995-01-01,0,False,False,14141,94,14141094,493470.01337923115,99535.1931459129,1
BOGNORR_4,BOGNORR,4,1995-01-01,131,False,True,14141,104,14141104,493470.01337923115,99535.1931459129,2
BOGNORR_4F,BOGNORR,4F,1995-01-01,0,False,False,14141,110,14141110,493470.01337923115,99535.1931459129,1
BOGNSID_S1,BOGNSID,S1,2021-12-12,0,False,False,14139,271,14139271,493452.96685679286,99544.0149195396,1
BOGNSID_S2,BOGNSID,S2,2021-12-12,0,False,False,14139,272,14139272,493452.96685679286,99544.0149195396,1
BOGNSID_S3,BOGNSID,S3,2021-12-12,0,False,False,14139,273,14139273,493470.01337923115,99535.1931459129,1
BOLTON_1,BOLTON,1,1995-01-01,0,False,True,12152,7,12152007,371945.09267053474,408675.936499147,2
BOLTON_2,BOLTON,2,1995-01-01,105,False,True,12152,70,12152070,372014.862025278,408548.6004018835,2
BOLTON_3,BOLTON,3,1995-01-01,0,False,True,12152,90,12152090,371966.02928296983,408619.81259657885,2
BOLTON_4,BOLTON,4,1995-01-01,255,False,True,12152,104,12152104,371933.67278847995,408622.98147653154,2
BOLTON_5,BOLTON,5,2017-10-12,0,False,False,12152,117,12152117,371925.50279866904,408617.3417617488,2
BOMO_1,BOMO,1,1995-01-01,26,False,True,12759,7,12759007,409735.95774444705,91952.5734216785,2
BOMO_2,BOMO,2,1995-01-01,77,False,True,12759,70,12759070,409676.4762023301,91976.86002827107,2
BOMO_3,BOMO,3,1995-01-01,84,False,True,12759,90,12759090,409719.5706671162,91931.9646746912,2
BOMO_4,BOMO,4,1995-01-01,71,False,True,12759,104,12759104,409560.3619102922,92023.84694392567,2
BOORCHY_1,BOORCHY,1,2019-05-19,0,False,False,10204,7,10204007,230021.2802652805,739436.5636124734,2
BOORCHY_2,BOORCHY,2,2019-05-19,0,False,False,10204,70,10204070,230030.3458550504,739438.7518719883,2
BOOTLNS_1,BOOTLNS,1,1995-01-01,0,False,True,11520,7,11520007,334052.75634775154,395603.69867280003,2
BOOTLNS_2,BOOTLNS,2,1995-01-01,0,False,True,11520,70,11520070,334036.41534147295,395534.2253224087,2
BOOTLOR_1,BOOTLOR,1,1995-01-01,0,False,True,11518,7,11518007,333973.38905662706,394900.3240894971,2
BOOTLOR_2,BOOTLOR,2,1995-01-01,0,False,True,11518,70,11518070,333959.00060784945,394898.3285269617,2
BORNEND_1,BORNEND,1,2015-05-17,0,False,False,14103,7,14103007,489411.38784130884,187229.21584591875,2
BORNEND_2,BORNEND,2,2015-05-17,0,False,False,14103,70,14103070,489410.7767815985,187216.70016239508,2
BRACKNL_1,BRACKNL,1,2011-05-22,0,False,False,14073,7,14073007,486875.9040935554,168963.2249395181,2
BRACKNL_2,BRACKNL,2,2011-05-22,0,False,False,14073,70,14073070,486850.8119466562,168955.98662988865,2
BRADFS_1,BRADFS,1,1995-01-01,0,False,True,12872,7,12872007,416310.9067560871,433578.8597683941,2
BRADFS_2,BRADFS,2,1995-01-01,0,False,True,12872,70,12872070,416310.9067560871,433578.8597683941,2
BRADFS_3,BRADFS,3,1995-01-01,0,False,True,12872,90,12872090,416336.59835,433497.4564,2
BRADIN_1,BRADIN,1,1995-01-01,0,False,True,12880,7,12880007,416612.290108384,432683.5907028197,2
BRADIN_2,BRADIN,2,1995-01-01,0,False,True,12880,70,12880070,416616.86836207006,432683.63966423034,2
BRADIN_3,BRADIN,3,1995-01-01,0,False,True,12880,90,12880090,416623.3555,432717.2851,2
BRADIN_4,BRADIN,4,1995-01-01,0,False,True,12880,104,12880104,416627.57065,432715.7423,2
BRANKSM_1,BRANKSM,1,1995-01-01,0,False,False,12700,7,12700007,405795.3094663168,91947.7249562413,2
BRANKSM_2,BRANKSM,2,1995-01-01,0,False,False,12700,70,12700070,405808.03890656546,91941.53168795639,2
BRBY_1,BRBY,1,2011-05-22,0,False,False,14689,7,14689007,524732.787651602,184429.3814396728,2
BRBY_2,BRBY,2,2011-05-22,0,False,False,14689,70,14689070,524727.2312683277,184437.85800381802,2
BRBYPK_1,BRBYPK,1,2011-05-22,0,False,False,14672,7,14672007,524209.5618598985,183906.3668467736,2
BRBYPK_2,BRBYPK,2,2011-05-22,0,False,False,14672,70,14672070,524202.85478525783,183913.37426722844,2
BRDLNGT_4,BRDLNGT,4,1995-01-01,0,False,True,14488,104,14488104,517821.748003755,466862.8901455764,2
BRDLNGT_5,BRDLNGT,5,1995-01-01,0,False,True,14488,117,14488117,517827.04116492486,466849.2575186569,2
BRDLNGT_6,BRDLNGT,6,1995-01-01,0,False,True,14488,128,14488128,517827.04116492486,466849.2575186569,2
BRFRY_1,BRFRY,1,2019-12-15,0,False,False,11739,7,11739007,346236.0503957394,730954.6501966126,2
BRFRY_2,BRFRY,2,2019-12-15,0,False,False,11739,70,11739070,346245.776652136,730962.8420128925,2
BRGEND_1,BRGEND,1,2004-12-12,0,False,False,10916,7,10916007,290770.11158347427,179852.2931265699,2
BRGEND_1A,BRGEND,1A,1995-01-01,970,False,False,10916,55,10916055,290799.89887139946,179780.67021045228,2
BRGEND_2,BRGEND,2,2004-12-12,0,False,False,10916,70,10916070,290765.29879528284,179892.74358595646,2
BRGEND_3,BRGEND,3,2007-05-20,0,False,False,10916,90,10916090,290748.9492596352,179939.16659658382,2
BRGHTN_1,BRGHTN,1,1995-01-01,235,False,True,14906,7,14906007,530962.7409338971,105071.383277519,2
BRGHTN_1FT,BRGHTN,1FT,1995-01-01,0,False,False,14906,60,14906060,530962.7409338971,105071.383277519,1
BRGHTN_2,BRGHTN,2,1995-01-01,279,False,True,14906,70,14906070,530962.7409338971,105071.383277519,2
BRGHTN_2FT,BRGHTN,2FT,1995-01-01,0,False,True,14906,80,14906080,530962.7409338971,105071.383277519,1
BRGHTN_3,BRGHTN,3,1995-01-01,251,False,True,14906,90,14906090,530987.0558036015,105057.46095123862,2
BRGHTN_3FT,BRGHTN,3FT,1995-01-01,0,False,False,14906,95,14906095,530987.0558036015,105057.46095123862,1
BRGHTN_4,BRGHTN,4,1995-01-01,251,False,True,14906,104,14906104,530987.0558036015,105057.46095123862,2
BRGHTN_4FT,BRGHTN,4FT,1995-01-01,0,False,True,14906,111,14906111,530987.0558036015,105057.46095123862,1
BRGHTN_5,BRGHTN,5,1995-01-01,249,False,True,14906,117,14906117,531003.2777717533,105059.91503472508,2
BRGHTN_5FT,BRGHTN,5FT,1995-01-01,0,False,True,14906,122,14906122,531003.2777717533,105059.91503472508,1
BRGHTN_6,BRGHTN,6,1995-01-01,251,False,True,14906,128,14906128,531003.2777717533,105059.91503472508,2
BRGHTN_6FT,BRGHTN,6FT,1995-01-01,0,False,False,14906,133,14906133,531003.2777717533,105059.91503472508,1
BRGHTN_7,BRGHTN,7,1995-01-01,251,False,True,14906,140,14906140,531024.2135892424,105061.3465983072,2
BRGHTN_7FT,BRGHTN,7FT,1995-01-01,0,False,True,14906,145,14906145,531024.2135892424,105061.3465983072,1
BRGHTN_8,BRGHTN,8,1995-01-01,240,False,True,14906,151,14906151,531024.2135892424,105061.3465983072,2
BRGHTN_8FT,BRGHTN,8FT,1995-01-01,0,False,True,14906,158,14906158,531024.2135892424,105061.3465983072,1
BRHD_1,BRHD,1,1995-01-01,0,False,True,10378,7,10378007,249850.37165523623,659338.346525972,2
BRHD_2,BRHD,2,1995-01-01,0,False,True,10378,70,10378070,249858.06256427948,659356.8782971405,2
BRHD_3,BRHD,3,1995-01-01,0,False,True,10378,90,10378090,249887.30676238696,659382.554834741,2
BRHM_1,BRHM,1,1995-01-01,0,False,True,14157,7,14157007,495887.5246281219,104344.0788796496,2
BRHM_2,BRHM,2,1995-01-01,0,False,True,14157,70,14157070,495887.3543035416,104350.18806675277,2
BRHM_3,BRHM,3,1995-01-01,0,False,True,14157,90,14157090,495916.07863623835,104361.55559654043,2
