TIPLOC_x,LocationName_x,StartDate,Easting,Northing,TimingPointType,ZoneResponsible,STANOX,OffNetwork,Quality,index,TIPLOC_y,LocationName_y
HRTW,Hartwood,1995-01-01,284830.0,659110.0,O,9,7436,False,4,10860,HRTW,Hartwood
HRWDENJ,Harrowden Jn,1995-01-01,489900.0,271000.0,O,8,61011,False,2,14107,HRWDENJ,Harrowden Jn
HSFT,Horsforth,1995-01-01,424425.0,439115.0,T,7,17105,False,4,12975,HSFT,Horsforth
HSTJNWC,High Street Junction,2012-09-12,257900.0,664800.0,O,9,6605,False,1,10488,*,*
HTCHEND,Hatch End,1995-01-01,513065.0,191325.0,O,5,72005,False,4,14389,HTCHEND,Hatch End
HTCP,Heaton Chapel,1995-01-01,388200.0,392100.0,O,6,32517,False,4,12412,HTCP,Heaton Chapel
HTFDGBR,Hothfield Tarmac GBRF,2004-12-12,564764.0,346346.0,O,3,89416,False,2,15573,HTFDGBR,Hothfield Tarmac GBRF
HTFDSD,Hothfield Siding,1995-01-01,598000.0,146250.0,T,3,89409,False,2,15766,HTFDSD,Hothfield Siding
HTFLASF,Hatfield & Stainforth,1995-01-01,464745.0,410680.0,O,7,23022,False,4,13862,HTFLASF,Hatfield & Stainforth
HTHFLDO,Heathfield Gulf Oil,1995-01-01,282400.0,76750.0,O,4,83615,False,2,10849,HTHFLDO,Heathfield Gulf Oil
HTHRGDD,Hither Green T.M.D.,1995-01-01,539400.0,174400.0,O,3,88448,False,2,15208,HTHR*,Hither Green *
HTHRGRN,Hither Green,1995-01-01,539000.0,174455.0,T,3,88451,False,4,15191,HTHRGRN,Hither Green
HTHRGRS,Hither Green Down Recp.,1995-01-01,539200.0,174100.0,O,3,88450,False,2,15196,HTHRG*,Hither Green *
HTHRGUS,Hither Green Up Recp.,1995-01-01,539200.0,174100.0,O,3,88454,False,2,15196,HTHRG*,Hither Green *
HTHRLCS,Hither Green Loco Sdgs,1995-01-01,539400.0,174400.0,O,3,88449,False,2,15208,HTHR*,Hither Green *
HTHRPAD,Hither Green P.A.D.,1995-01-01,539600.0,174400.0,O,3,88455,False,2,15209,HTHRPAD,Hither Green P.A.D.
HTHRSDG,Hither Green Sidings,1995-01-01,539800.0,174400.0,O,3,88458,False,2,15215,HTHRSDG,Hither Green Sidings
HTNCRNS,Hutton Cranswick,1995-01-01,502865.0,452220.0,O,7,19018,False,4,14236,HTNCRNS,Hutton Cranswick
HTNOJN,Heaton Norris Jn,1995-01-01,388800.0,390900.0,O,6,32525,False,2,12431,HTNOJN,Heaton Norris Jn
HTNRIBL,Horton In Ribblesdale,1995-01-01,380370.0,472660.0,O,6,9513,False,4,12257,HTNRIBL,Horton In Ribblesdale
HTONNJN,Heaton North Jn,1995-01-01,418600.0,420500.0,O,7,12716,False,2,12900,HTONNJN,Heaton North Jn
HTONSJN,Heaton Sth. Jn.,1995-01-01,427400.0,565400.0,T,7,12710,False,2,13029,HTONSJN,Heaton Sth. Jn.
HTONTMD,Heaton T&R.S.M.D.,1995-01-01,427500.0,565500.0,T,7,12714,False,2,13031,HTONTMD,Heaton T&R.S.M.D.
HTRWAJN,Heathrow Airport Jn,1995-01-01,508000.0,179900.0,O,4,73775,False,2,14307,HTRWAJN,Heathrow Airport Jn
HTRWAPT,Heathrow Terminals 2 & 3,1995-01-01,507468.0,175898.0,O,4,73778,False,4,14297,HTRWAPT,Heathrow Terminals 2 & 3
HTRWTM2,Heathrow Terminal 2 Bus,1996-01-01,507628.0,175732.0,O,4,0,False,4,14303,HTRWTM2,Heathrow Terminal 2 Bus
HTRWTM3,Heathrow Terminal 3 Bus,1996-01-01,507221.0,175923.0,O,4,0,False,4,14296,HTRWTM3,Heathrow Terminal 3 Bus
HTRWTM4,Heathrow Terminal 4,1997-01-06,508100.0,174400.0,T,4,73777,False,4,14310,HTRWTM4,Heathrow Terminal 4
HTRWTM5,Heathrow Terminal 5,2004-01-20,504938.0,175645.0,O,4,73767,False,4,14269,HTRWTM5,Heathrow Terminal 5
HUCKNAL,Hucknall,1995-01-01,454020.0,349303.0,O,8,55098,False,4,13615,HUCKNAL,Hucknall
HULL,Hull,1995-01-01,509200.0,428800.0,T,7,19105,False,4,14336,HULL,Hull
HULLARJ,Anlaby Road Jn,1995-01-01,507800.0,428800.0,O,7,19107,False,2,14305,HULLARJ,Anlaby Road Jn
HULLBGJ,Hull Bridges Jn,2012-09-12,511485.0,429650.0,O,7,19126,False,2,14370,HULLBGJ,Hull Bridges Jn
HULLBS,Paragon Interchange (BUS),1995-01-01,509250.0,428850.0,O,7,0,False,2,14340,HULLBS,Paragon Interchange (BUS)
HULLCT,Hull Coal Terminal,1995-01-01,509100.0,428700.0,M,7,19114,False,2,14333,HULL*,Hull *
HULLDCT,Hull Dairycoates Tilcon,1995-01-01,509100.0,428700.0,O,7,19167,False,2,14333,HULL*,Hull *
HULLDMU,Botanic Gardens D.M.U.D.,1995-01-01,509200.0,429000.0,O,7,19101,False,2,14337,HULLDMU,Botanic Gardens D.M.U.D.
HULLKGD,Hull King George V Dock,1995-01-01,509100.0,428600.0,O,7,19121,False,2,14332,HULLKGD,Hull King George V Dock
HULLSBN,Spring Bank North Jn,1995-01-01,506800.0,429600.0,O,7,19127,False,2,14295,HULLSBN,Spring Bank North Jn
HULLSBP,Hull Saltend B.P.,1995-01-01,416500.0,528000.0,O,7,19111,False,2,12879,HULLSBP,Hull Saltend B.P.
HULLSBS,Spring Bank South Jn,1995-01-01,506800.0,429500.0,O,7,19129,False,2,14294,HULLSBS,Spring Bank South Jn
HULLWPN,West Parade North Jn,1995-01-01,507800.0,429100.0,O,7,19039,False,2,14306,HULLWPN,West Parade North Jn
HUNCOAT,Huncoat,1995-01-01,377190.0,430660.0,O,6,29059,False,4,12211,HUNCOAT,Huncoat
HUNGRFD,Hungerford,1995-01-01,434014.0,168545.0,O,4,74815,False,4,13154,HUNGRFD,Hungerford
HUNMNBY,Hunmanby,1995-01-01,510115.0,476660.0,O,7,19004,False,4,14348,HUNMNBY,Hunmanby
HUNTSX,Hunt's Cross,1995-01-01,343139.0,385212.0,T,6,36702,False,4,11705,HUNTSX,Hunt's Cross
HUNTSXS,Hunts Cross Siding,1995-01-01,341500.0,384900.0,O,6,36708,False,2,11681,HUNTSXS,Hunts Cross Siding
HUNTXWJ,Hunts Cross West Jn,1995-01-01,341500.0,384800.0,O,6,36701,False,2,11680,HUNTXWJ,Hunts Cross West Jn
HURLFD,Hurlford,1995-01-01,244850.0,636850.0,O,9,8734,False,2,10344,HURLFD,Hurlford
HUYTON,Huyton,1995-01-01,344060.0,390650.0,T,6,36605,False,4,11715,HUYTON,Huyton
HVRTBSB,Belasis Lane S.B.,1995-01-01,447700.0,522900.0,O,7,15015,False,2,13444,HVRTBSB,Belasis Lane S.B.
HVRTDRS,Haverton Hill Ex.S. (DRS),2005-12-06,406001.0,406051.0,O,7,15016,False,2,12706,HVRTDRS,Haverton Hill Ex.S. (DRS)
HVRTHEG,Haverton Hill Ex.S.,1995-01-01,447800.0,522200.0,O,7,15020,False,2,13446,HVRTHEG,Haverton Hill Ex.S.
HWKHEAD,Hawkhead,1995-01-01,249890.0,663600.0,O,9,7116,False,4,10379,HWKHEAD,Hawkhead
HWKHSHL,Paisley Hawkhead Shell,1995-01-01,249900.0,663600.0,O,9,7123,False,2,10380,HWKHSHL,Paisley Hawkhead Shell
HWKRJN,Hawkeridge Jn,1995-01-01,386600.0,152800.0,O,4,82086,False,2,12374,HWKRJN,Hawkeridge Jn
HWRDJN,Heywood Road Jn,1995-01-01,387400.0,152400.0,O,4,82092,False,2,12396,HWRDJN,Heywood Road Jn
HWYC139,High Wycombe Signal ME139,2004-12-12,344576.0,745747.0,O,5,73498,False,2,11719,HWYC*,High Wycombe *
HWYC152,High Wycombe Signal ME152,2005-12-06,547764.0,733577.0,O,5,73497,False,2,15379,HWYC152,High Wycombe Signal ME152
HWYC641,High Wycombe Signal ME641,2004-12-12,344576.0,745747.0,O,5,73498,False,1,11719,HWYC*,High Wycombe *
HWYCENG,High Wycombe Engineers Sdgs,2004-12-12,344576.0,745747.0,O,5,73498,False,1,11719,HWYC*,High Wycombe *
HWYCOMB,High Wycombe,1995-01-01,486935.0,193053.0,T,5,73503,False,4,14074,HWYCOMB,High Wycombe
HYDB,Haydon Bridge,1995-01-01,384250.0,564535.0,O,7,13313,False,4,12312,HYDB,Haydon Bridge
HYDEC,Hyde Central,1995-01-01,394436.0,395017.0,O,6,32216,False,4,12550,HYDEC,Hyde Central
HYDEJ,Hyde Jn,1995-01-01,394306.0,396663.0,O,6,32213,False,2,12548,HYDEJ,Hyde Jn
HYDEN,Hyde North,1995-01-01,394424.0,396454.0,O,6,32214,False,4,12549,HYDEN,Hyde North
HYDNSRD,Haydons Road,1995-01-01,526020.0,171160.0,O,3,87615,False,4,14728,HYDNSRD,Haydons Road
HYKEHAM,Hykeham,1995-01-01,493615.0,367350.0,O,8,44068,False,4,14142,HYKEHAM,Hykeham
HYNDLDL,Hyndland Loop,1995-01-01,255300.0,667700.0,O,9,6355,False,2,10441,HYNDLDL,Hyndland Loop
HYNDLEJ,Hyndland East Jn,1995-01-01,255100.0,667700.0,T,9,6353,False,2,10433,HYNDLEJ,Hyndland East Jn
HYNDLND,Hyndland,1995-01-01,255300.0,667600.0,O,9,6354,False,4,10440,HYNDLND,Hyndland
HYNDLNJ,Hyndland North Jn,1995-01-01,255070.0,667900.0,O,9,6224,False,2,10432,HYNDLNJ,Hyndland North Jn
HYNDLWJ,Hyndland West Jn,1995-01-01,254275.0,667996.0,O,9,6356,False,2,10423,HYNDLWJ,Hyndland West Jn
HYWRDSH,Haywards Heath,1995-01-01,533045.0,124630.0,T,3,87967,False,4,14988,HYWRDSH,Haywards Heath
HYWRDSN,Haywards Heath Dn Sdg Nth,2004-12-12,543536.0,453252.0,O,3,87961,False,2,15277,HYWRDSN,Haywards Heath Dn Sdg Nth
HYWRDSS,Haywards Heath Dn Sdg Sth,2004-12-12,653463.0,523532.0,O,3,87962,False,2,16009,HYWRDSS,Haywards Heath Dn Sdg Sth
HYWRUS,Haywards Heath Up Siding,2003-09-28,234623.0,789659.0,O,3,87968,False,2,10261,HYWRUS,Haywards Heath Up Siding
IBMM,I.B.M.,1995-01-01,223470.0,674320.0,O,9,7002,False,4,10152,IBMM,I.B.M.
IFIELD,Ifield,1995-01-01,525053.0,136663.0,O,3,87933,False,4,14701,IFIELD,Ifield
ILFELEJ,Ilford EMUD London End Jn,1995-01-01,544225.0,186634.0,O,3,50419,False,2,15315,ILFELEJ,Ilford EMUD London End Jn
ILFEMUD,Ilford EMUD,1995-01-01,544451.0,186997.0,T,3,50422,False,2,15319,ILFEMUD,Ilford EMUD
ILFENBP,Newbury Park LT,1995-01-01,544906.0,188310.0,M,3,0,False,4,15326,ILFENBP,Newbury Park LT
ILFORD,Ilford,1995-01-01,543570.0,186500.0,T,3,50423,False,4,15287,ILFORD,Ilford
ILKES,Ilkeston,2014-12-14,447438.0,342704.0,O,8,56547,False,4,13441,ILKES,Ilkeston
ILKLEY,Ilkley,1995-01-01,411785.0,447640.0,T,7,17055,False,4,12804,ILKLEY,Ilkley
IMNGCIT,Immingham Bulk Terml CP1,1995-01-01,518900.0,415700.0,O,7,21203,False,2,14524,IMNGCIT,Immingham Bulk Terml CP1
IMNGENG,Immingham Engine Line,2004-12-12,543563.0,231342.0,O,7,21225,False,2,15280,IMNGENG,Immingham Engine Line
IMNGHEJ,Immingham East Jn.,1995-01-01,520400.0,415100.0,O,7,21241,False,2,14567,IMNGHEJ,Immingham East Jn.
IMNGHFS,Immingham Norsk Hydro,1995-01-01,519600.0,415900.0,O,7,21231,False,2,14546,IMNGHFS,Immingham Norsk Hydro
IMNGHMQ,Immingham Mineral Quay,1995-01-01,517357.0,417693.0,O,7,21228,False,2,14473,IMNGHMQ,Immingham Mineral Quay
IMNGHOR,Humber Oil Refinery,1995-01-01,516000.0,416500.0,O,7,21205,False,2,14445,IMNGHOR,Humber Oil Refinery
IMNGHOT,Immingham B.S.C. Ore Tml,1995-01-01,518900.0,415800.0,O,7,21208,False,2,14525,IMNGHOT,Immingham B.S.C. Ore Tml
IMNGHQY,Immingham Henderson Quay,2004-04-01,457458.0,795698.0,O,7,21236,False,2,13698,IMNGHQY,Immingham Henderson Quay
IMNGHRJ,Humber Road Jn,1995-01-01,517200.0,416600.0,O,7,21206,False,2,14471,IMNGHRJ,Humber Road Jn
IMNGHRS,Immingham Reception Sdgs,1995-01-01,519900.0,416100.0,O,7,21200,False,2,14557,IMNGHRS,Immingham Reception Sdgs
IMNGITF,Immingham Import Term FHH,2002-06-08,176177.0,234234.0,O,7,21232,False,2,10028,IMNGITF,Immingham Import Term FHH
IMNGKGE,Killingholme,1995-01-01,514834.0,419637.0,O,7,21215,False,2,14416,IMNGKGE,Killingholme
IMNGLOR,Lindsey Oil Refinery,1995-01-01,516000.0,417000.0,O,7,21204,False,2,14446,IMNGLOR,Lindsey Oil Refinery
IMNGRSW,Immingham S.S. (West Recp),1995-01-01,519500.0,416500.0,O,7,21200,False,2,14545,IMNGRSW,Immingham S.S. (West Recp)
IMNGSAP,Immingham Storage Acid Plt,1995-01-01,520600.0,413700.0,O,7,21229,False,2,14572,IMNGSAP,Immingham Storage Acid Plt
IMNGSTO,Immingham Min Quay Stora,1995-01-01,517357.0,417700.0,O,7,21226,False,2,14474,IMNGSTO,Immingham Min Quay Stora
IMNGSWT,Immingham Storage W Tml,1995-01-01,520600.0,413600.0,O,7,21214,False,2,14571,IMNGSWT,Immingham Storage W Tml
IMNGTEX,Immingham Texaco,1995-01-01,520600.0,413400.0,O,7,21233,False,2,14569,IMNGTEX,Immingham Texaco
IMNGTMD,Immingham T.M.D.,1995-01-01,520600.0,413500.0,O,7,21210,False,2,14570,IMNGTMD,Immingham T.M.D.
IMNGTRQ,Immingham Transit Quay,1995-01-01,518035.0,417240.0,O,7,21212,False,2,14491,IMNGTRQ,Immingham Transit Quay
INCE,Ince,1995-01-01,359570.0,404870.0,O,6,35121,False,4,11964,INCE,Ince
INCEMSJ,Ince Moss Jn,1995-01-01,359100.0,402900.0,O,6,35391,False,2,11959,INCEMSJ,Ince Moss Jn
INCEMST,Ince Moss Tip,1995-01-01,359100.0,402850.0,O,6,35151,False,2,11958,INCEMST,Ince Moss Tip
INCHNNS,Inchcoonans L.C.,1995-01-01,316780.0,724020.0,O,9,0,False,2,11207,INCHNNS,Inchcoonans L.C.
INEL,Ince & Elton,1995-01-01,345650.0,375825.0,O,6,38379,False,4,11734,INEL,Ince & Elton
INELENC,Ince & Elton Encirc Works,1995-01-01,345600.0,375700.0,O,6,38381,False,2,11731,INEL*,Ince *
INELSB,Ince Shellstar Stopbd,1995-01-01,345600.0,375700.0,O,6,38381,False,2,11731,INEL*,Ince *
INGT679,Ingatestone Signal L679,2007-10-31,215648.0,365846.0,T,3,50229,False,2,10124,INGT679,Ingatestone Signal L679
INGTSTL,Ingatestone Loop,1995-01-01,562439.0,196484.0,O,3,50228,False,2,15547,INGTSTL,Ingatestone Loop
INGTSTN,Ingatestone,1995-01-01,564982.0,199165.0,O,3,50227,False,4,15577,INGTSTN,Ingatestone
INHTURE,Inchture L.C.,1995-01-01,321640.0,724615.0,O,9,0,False,2,11282,INHTURE,Inchture L.C.
INNERWK,Innerwick G.S.P.,1995-01-01,375000.0,673800.0,O,9,4829,False,2,12186,INNERWK,Innerwick G.S.P.
INSCH,Insch,1995-01-01,362950.0,827610.0,T,9,2029,False,4,12018,INSCH,Insch
INSCHCE,Insch C.E.,1995-01-01,363100.0,827500.0,O,9,2028,False,2,12020,INSCHCE,Insch C.E.
INVERKP,Inverkip,1995-01-01,220530.0,671840.0,O,9,7004,False,4,10142,INVERKP,Inverkip
INVGWRE,Invergowrie,1995-01-01,334930.0,729870.0,O,9,3067,False,4,11542,INVGWRE,Invergowrie
INVKDRS,Inverkeilor Dn Refuge Sdg,2004-12-12,653464.0,346365.0,O,9,3020,False,2,16010,INVKDRS,Inverkeilor Dn Refuge Sdg
INVKLOR,Inverkeilor,1995-01-01,363950.0,748500.0,O,9,3021,False,2,12028,INVKLOR,Inverkeilor
INVRSHN,Invershin,1995-01-01,257985.0,895356.0,O,9,1035,False,4,10490,INVRSHN,Invershin
INVURCE,Inverurie C.E.,1995-01-01,377500.0,822000.0,O,9,2032,False,2,12217,INVURCE,Inverurie C.E.
INVURIE,Inverurie,1995-01-01,377580.0,821800.0,O,9,2031,False,4,12218,INVURIE,Inverurie
IPSWBHJ,Ipswich Boss Hall Jn,2012-09-12,614386.0,245263.0,O,3,49225,False,2,15823,IPSWBHJ,Ipswich Boss Hall Jn
IPSWCCS,Ipswich C.S.D.,1995-01-01,615700.0,243700.0,O,3,49202,False,2,15838,IPSWCCS,Ipswich C.S.D.
IPSWCHS,Ipswich H.S.,1995-01-01,615700.0,243300.0,O,3,49202,False,2,15834,IPSWCHS,Ipswich H.S.
IPSWCLQ,Ipswich Cliffe Quay,1995-01-01,615700.0,243500.0,O,3,49214,False,2,15836,IPSWCLQ,Ipswich Cliffe Quay
IPSWCLY,Ipswich Lower Yard,1995-01-01,615700.0,243100.0,O,3,49213,False,2,15832,IPSWCLY,Ipswich Lower Yard
IPSWCRD,Ipswich Centre Road,1995-01-01,615700.0,243600.0,O,3,0,False,2,15837,IPSWCRD,Ipswich Centre Road
IPSWEPJ,Ipswich Europa Junction,2012-09-12,614112.0,244941.0,O,3,49226,False,2,15822,IPSWEPJ,Ipswich Europa Junction
IPSWESJ,East Suffolk Jn,1995-01-01,614500.0,244400.0,O,3,49193,False,2,15824,*,*
IPSWFDS,Ipswich Yard,1995-01-01,615700.0,243400.0,O,3,49204,False,2,15835,IPSWFDS,Ipswich Yard
IPSWHJN,Ipswich Halifax Junction,1995-01-01,615700.0,243200.0,O,3,49223,False,2,15833,IPSWHJN,Ipswich Halifax Junction
IPSWICH,Ipswich,1995-01-01,615700.0,243800.0,T,3,49211,False,4,15839,IPSW*,Ipswich*
IPSWRCP,Ipswich Recp.,1995-01-01,615700.0,243000.0,O,3,49203,False,2,15831,IPSWRCP,Ipswich Recp.
IPSWSS,Ipswich S.S.,1995-01-01,615700.0,242900.0,O,3,49200,False,2,15830,IPSWSS,Ipswich S.S.
IPSWSWD,Southwold BUS,1995-01-01,652436.0,865476.0,O,3,0,False,2,16007,IPSWSWD,Southwold BUS
IPSWTFP,Ipswich Top Yard F.P.,1995-01-01,615700.0,243800.0,O,3,49211,False,3,15839,IPSW*,Ipswich*
IPSWUDG,Ipswich Down and Up Goods,2005-12-06,653526.0,838236.0,M,3,49201,False,2,16015,IPSWUDG,Ipswich Down and Up Goods
IRLAM,Irlam,1995-01-01,371315.0,393146.0,T,6,33097,False,4,12132,IRLAM,Irlam
IRNBDGE,Ironbridge Power Station,1995-01-01,365500.0,303500.0,T,5,64825,False,2,12044,IRNBDGE,Ironbridge Power Station
IRONACT,Iron Acton,2004-12-12,563465.0,623452.0,O,4,81099,False,2,15554,IRONACT,Iron Acton
IRVN,Irvine,1995-01-01,231600.0,638500.0,O,9,8401,False,4,10222,IRVN,Irvine
IRVNBCC,Irvine B.C.C.,1995-01-01,231500.0,638100.0,O,9,8403,False,2,10219,IRVNBCC,Irvine B.C.C.
IRVNCE,Irvine C.E.,1995-01-01,231500.0,638700.0,O,9,8405,False,2,10220,IRVNCE,Irvine C.E.
IRVNCPP,Irvine Caledonian Paper,1995-01-01,233500.0,635500.0,O,9,8415,False,2,10243,IRVNCPP,Irvine Caledonian Paper
ISLEWTH,Isleworth,1995-01-01,515600.0,176400.0,O,3,87142,False,4,14436,ISLEWTH,Isleworth
ISLIP,Islip,1995-01-01,452600.0,214400.0,O,5,74558,False,4,13571,ISLIP,Islip
IVER,Iver,1995-01-01,503730.0,179898.0,O,4,73810,False,4,14250,IVER,Iver
IVRGRCE,Invergordon C.E.,1995-01-01,270443.0,868656.0,O,9,1053,False,3,10669,IVRGR*,Invergordon*
IVRGRD,Invergordon,1995-01-01,270443.0,868656.0,O,9,1053,False,4,10669,IVRGR*,Invergordon*
IVRKCJN,Inverkeithing Central Jn,1995-01-01,313100.0,683600.0,O,9,3328,False,2,11148,IVRKCJN,Inverkeithing Central Jn
IVRKEJN,Inverkeithing East Jn,1995-01-01,313300.0,684000.0,O,9,3334,False,2,11152,IVRKEJN,Inverkeithing East Jn
IVRKNJN,Inverkeithing North Jn,1995-01-01,312900.0,684000.0,O,9,3326,False,2,11144,IVRKNJN,Inverkeithing North Jn
IVRKSJN,Inverkeithing South Jn,1995-01-01,313100.0,683200.0,O,9,3333,False,2,11146,IVRKSJN,Inverkeithing South Jn
IVRKTCE,Inverkeithing C.E.,1995-01-01,312800.0,683200.0,O,9,3329,False,2,11141,IVRKTCE,Inverkeithing C.E.
IVRKTGL,Inverkeithing G.L.,1995-01-01,312900.0,683700.0,O,9,3329,False,2,11143,IVRKTGL,Inverkeithing G.L.
IVRKTHG,Inverkeithing,1995-01-01,313100.0,683300.0,T,9,3331,False,4,11147,IVRKTHG,Inverkeithing
IVRKTNC,Inverkeithing North Curve,1995-01-01,313300.0,684200.0,O,9,3326,False,2,11153,IVRKTNC,Inverkeithing North Curve
IVRKUPL,Inverkeithing U.P.L.,1995-01-01,313600.0,683400.0,O,9,3336,False,2,11156,IVRKUPL,Inverkeithing U.P.L.
IVRKYD,Inverkeithing Yard,2000-03-21,312850.0,683450.0,O,9,3329,False,1,11142,IVRKYD,Inverkeithing Yard
IVRN410,Inverness Signal I410,1995-01-01,266900.0,845600.0,O,9,1097,False,2,10640,IVRN410,Inverness Signal I410
IVRNALC,Allanfern LC,2000-03-22,266788.0,845473.0,O,9,1100,False,3,10636,IVRN*,*
IVRNBC,Inverness Blue Circle Sdgs,1995-01-01,266950.0,845800.0,O,9,1104,False,2,10642,IVRNBC,Inverness Blue Circle Sdgs
IVRNBLC,Bunchrew LC,2000-03-22,266788.0,845473.0,O,9,1100,False,3,10636,IVRN*,*
IVRNCE,Inverness C.E.,1995-01-01,267000.0,845800.0,O,9,1115,False,2,10643,IVRNCE,Inverness C.E.
IVRNCSD,Inverness C.S.D.,1995-01-01,266900.0,845700.0,O,9,1112,False,2,10641,IVRNCSD,Inverness C.S.D.
IVRNESS,Inverness,1995-01-01,266788.0,845473.0,T,9,1100,False,4,10636,IVRN*,*
IVRNFD,Inverness F.D.,1995-01-01,266800.0,845400.0,O,9,1119,False,2,10638,IVRNFD,Inverness F.D.
IVRNFHH,Inverness Lafarge,2002-01-08,352145.0,907690.0,O,9,1105,False,2,11854,IVRNFHH,Inverness Lafarge
IVRNMRT,Inverness Motorail Sdg,1995-01-01,266788.0,845473.0,O,9,1100,False,3,10636,IVRN*,*
IVRNRSL,Inverness Russell J.G.,1995-01-01,266800.0,845450.0,O,9,1102,False,2,10639,IVRNRSL,Inverness Russell J.G.
IVRNTC,Inverness T.C.,1995-01-01,269000.0,845500.0,O,9,1111,False,2,10654,IVRNTC,Inverness T.C.
IVRNTMD,Inverness T.M.D.,1995-01-01,267300.0,845700.0,O,9,1113,False,2,10646,IVRNTMD,Inverness T.M.D.
IVYBDGE,Ivybridge,1995-01-01,264745.0,56570.0,T,4,84067,False,4,10613,IVYBDGE,Ivybridge
JAMCOK,James Cook,2012-09-12,451288.0,517708.0,O,7,15504,False,4,13532,JAMCOK,James Cook
JAME504,James Street Signal 1504,1995-01-01,334150.0,390230.0,O,6,38184,False,3,11525,JAME*,James Street*
JAME537,James Street Signal 537,1995-01-01,334150.0,390230.0,O,6,38184,False,3,11525,JAME*,James Street*
JAMESDG,James Street Sidings,1995-01-01,334150.0,390230.0,O,6,38184,False,3,11525,JAME*,James Street*
JAMESST,James Street,1995-01-01,334150.0,390230.0,O,6,38184,False,4,11525,JAME*,James Street*
JARRFHH,Tyne Dock (FLHH),2005-12-06,623476.0,822257.0,O,7,13002,False,2,15864,JARRFHH,Tyne Dock (FLHH)
JARRGBF,Tyne Coal Terminal GBRf,2006-11-06,160001.0,100061.0,M,7,13006,False,2,10011,JARRGBF,Tyne Coal Terminal GBRf
JARROWS,Jarrow Prax,1995-01-01,433500.0,565800.0,O,7,13033,False,2,13147,JARROWS,Jarrow Prax
JERS470,Jersey Marine Sth Jn PT470,2005-11-12,272150.0,194650.0,O,5,79252,False,1,10688,JERS470,Jersey Marine Sth Jn PT470
JERSMJN,Jersey Marine Jn North,1995-01-01,272100.0,196300.0,O,5,79255,False,2,10686,JERSMJN,Jersey Marine Jn North
JERSMJS,Jersey Marine Jn South,1995-01-01,272300.0,194800.0,O,5,79252,False,2,10692,JERSMJS,Jersey Marine Jn South
JERSMSS,Jersey Marine Steel Supp,1995-01-01,272200.0,196800.0,O,5,79253,False,2,10689,JERSMSS,Jersey Marine Steel Supp
JERSYMY,Jersey Marine Yard,1995-01-01,272000.0,194500.0,O,5,79252,False,2,10684,JERSYMY,Jersey Marine Yard
JHNSTND,Johnston,1995-01-01,193300.0,210700.0,O,5,80111,False,4,10063,JHNSTND,Johnston
JNCROFT,Joan Croft Jn,1995-01-01,458200.0,410400.0,O,7,23103,False,2,13728,JNCROFT,Joan Croft Jn
JOHNSTN,Johnstone,1995-01-01,243300.0,663000.0,O,9,7105,False,4,10332,JOHNSTN,Johnstone
JOPPSTR,Joppa Straight,1995-01-01,331500.0,673400.0,O,9,4638,False,2,11452,JOPPSTR,Joppa Straight
JORDANH,Jordanhill,1995-01-01,254670.0,667950.0,O,9,6352,False,4,10427,JORDANH,Jordanhill
JRDJ,Junction Road Jn,1995-01-01,529600.0,186500.0,O,3,63640,False,2,14850,JRDJ,Junction Road Jn
KAYPRKJ,Kay Park Jn,1995-01-01,244000.0,637900.0,O,9,8727,False,2,10336,KAYPRKJ,Kay Park Jn
KCLD,Kirkcaldy,1995-01-01,327524.0,691647.0,T,9,3272,False,4,11340,KCLD,Kirkcaldy
KCLD838,Kirkcaldy Sig EK838,1995-01-01,327400.0,691700.0,O,9,3273,False,2,11339,KCLD838,Kirkcaldy Sig EK838
KCLD842,Kirkcaldy Sig EK842,1995-01-01,327350.0,691700.0,O,9,3273,False,2,11338,KCLD842,Kirkcaldy Sig EK842
KDRMCHS,Kidderminster C.H.S.,1995-01-01,383900.0,276100.0,O,5,65937,False,2,12304,KDRM*,Kidderminster *
KDRMDGL,Kidderminster DGL,1996-03-15,383895.0,276200.0,O,5,65936,False,2,12303,KDRMDGL,Kidderminster DGL
KDRMNST,Kidderminster,1995-01-01,383866.0,276299.0,T,5,65935,False,4,12302,KDRMNST,Kidderminster
KDRMSVR,Kidderminster S.V.R.,1995-01-01,383900.0,276100.0,O,5,65941,False,2,12304,KDRM*,Kidderminster *
KEARSLY,Kearsley,1995-01-01,375240.0,405343.0,O,6,31567,False,4,12187,KEARSLY,Kearsley
KEBGEJN,King Edward Bridge E. Jn,1995-01-01,424800.0,563100.0,T,7,12933,False,2,12983,KEBGEJN,King Edward Bridge E. Jn
KEBGNJN,King Edward Bridge N. Jn,1995-01-01,424700.0,563200.0,T,7,12934,False,2,12981,KEBGNJN,King Edward Bridge N. Jn
KEBGSJN,King Edward Bridge S. Jn,1995-01-01,424700.0,562900.0,T,7,12932,False,2,12980,KEBGSJN,King Edward Bridge S. Jn
KEIGHLY,Keighley,1995-01-01,406565.0,441310.0,T,7,17011,False,4,12713,KEIGHLY,Keighley
KEITH,Keith,1995-01-01,343000.0,851600.0,O,9,2015,False,4,11703,KEITH,Keith
KEITHBP,Keith Branch Platform,1995-01-01,337600.0,845285.0,O,9,2017,False,2,11591,KEITHBP,Keith Branch Platform
KEITHLP,Keith Loop,1995-01-01,340981.0,845607.0,O,9,2014,False,2,11657,KEITHLP,Keith Loop
